date1,date,headline_classification,stories,total_stories
30jun2015,"30-6-2015","",1,40
30jun2015,"30-6-2015","Brexit Business",1,40
30jun2015,"30-6-2015","Brexit Other",2,40
30jun2015,"30-6-2015","Brexit Politics",1,40
30jun2015,"30-6-2015","Brexit Politics,Brexit Immigration",1,40
30jun2015,"30-6-2015","Climate",10,40
30jun2015,"30-6-2015","Climate,Brexit",1,40
30jun2015,"30-6-2015","Other",23,40
01jul2015,"1-7-2015","Brexit Immigration",1,40
01jul2015,"1-7-2015","Brexit Other",2,40
01jul2015,"1-7-2015","Brexit Politics",1,40
01jul2015,"1-7-2015","Climate",11,40
01jul2015,"1-7-2015","Climate,Brexit",1,40
01jul2015,"1-7-2015","Other",24,40
02jul2015,"2-7-2015","Brexit Other",2,40
02jul2015,"2-7-2015","Climate",13,40
02jul2015,"2-7-2015","Other",25,40
03jul2015,"3-7-2015","",1,38
03jul2015,"3-7-2015","Brexit Politics,Brexit Immigration",1,38
03jul2015,"3-7-2015","Climate",11,38
03jul2015,"3-7-2015","Climate,Brexit",3,38
03jul2015,"3-7-2015","Other",22,38
04jul2015,"4-7-2015","Brexit Business",1,35
04jul2015,"4-7-2015","Brexit Immigration",1,35
04jul2015,"4-7-2015","Climate",13,35
04jul2015,"4-7-2015","Climate,Brexit",1,35
04jul2015,"4-7-2015","Other",19,35
05jul2015,"5-7-2015","Brexit Other",4,45
05jul2015,"5-7-2015","Brexit Politics",3,45
05jul2015,"5-7-2015","Brexit Politics,Brexit Immigration",1,45
05jul2015,"5-7-2015","Climate",14,45
05jul2015,"5-7-2015","Climate,Brexit",1,45
05jul2015,"5-7-2015","Other",22,45
06jul2015,"6-7-2015","Brexit Other",3,40
06jul2015,"6-7-2015","Brexit Politics",2,40
06jul2015,"6-7-2015","Climate",9,40
06jul2015,"6-7-2015","Climate,Brexit",2,40
06jul2015,"6-7-2015","Other",24,40
07jul2015,"7-7-2015","Brexit Business",1,39
07jul2015,"7-7-2015","Brexit Other",2,39
07jul2015,"7-7-2015","Climate",10,39
07jul2015,"7-7-2015","Climate,Brexit",1,39
07jul2015,"7-7-2015","Other",25,39
08jul2015,"8-7-2015","Brexit Other",2,38
08jul2015,"8-7-2015","Climate",10,38
08jul2015,"8-7-2015","Other",26,38
09jul2015,"9-7-2015","",1,41
09jul2015,"9-7-2015","Brexit Business,Brexit Politics",1,41
09jul2015,"9-7-2015","Brexit Other",1,41
09jul2015,"9-7-2015","Brexit Politics",2,41
09jul2015,"9-7-2015","Brexit Politics,Brexit Immigration",1,41
09jul2015,"9-7-2015","Climate",10,41
09jul2015,"9-7-2015","Climate,Brexit",2,41
09jul2015,"9-7-2015","Other",23,41
10jul2015,"10-7-2015","Brexit Other",3,38
10jul2015,"10-7-2015","Climate",10,38
10jul2015,"10-7-2015","Climate,Brexit",2,38
10jul2015,"10-7-2015","Other",23,38
11jul2015,"11-7-2015","Brexit Business",1,33
11jul2015,"11-7-2015","Brexit Other",5,33
11jul2015,"11-7-2015","Brexit Politics,Brexit Immigration",1,33
11jul2015,"11-7-2015","Climate",5,33
11jul2015,"11-7-2015","Climate,Brexit",2,33
11jul2015,"11-7-2015","Other",19,33
12jul2015,"12-7-2015","Brexit Other",4,32
12jul2015,"12-7-2015","Climate",13,32
12jul2015,"12-7-2015","Other",15,32
13jul2015,"13-7-2015","Brexit Other",4,42
13jul2015,"13-7-2015","Brexit Politics",1,42
13jul2015,"13-7-2015","Climate",13,42
13jul2015,"13-7-2015","Climate,Brexit",1,42
13jul2015,"13-7-2015","Other",23,42
14jul2015,"14-7-2015","Brexit Business",1,39
14jul2015,"14-7-2015","Brexit Other",2,39
14jul2015,"14-7-2015","Brexit Politics",1,39
14jul2015,"14-7-2015","Climate",12,39
14jul2015,"14-7-2015","Other",23,39
15jul2015,"15-7-2015","Brexit Other",3,42
15jul2015,"15-7-2015","Climate",10,42
15jul2015,"15-7-2015","Climate,Brexit",1,42
15jul2015,"15-7-2015","Other",28,42
16jul2015,"16-7-2015","Brexit Immigration",1,42
16jul2015,"16-7-2015","Brexit Other",3,42
16jul2015,"16-7-2015","Climate",13,42
16jul2015,"16-7-2015","Other",25,42
17jul2015,"17-7-2015","Brexit Politics",1,21
17jul2015,"17-7-2015","Climate",5,21
17jul2015,"17-7-2015","Other",15,21
18jul2015,"18-7-2015","Brexit Other",2,19
18jul2015,"18-7-2015","Climate",6,19
18jul2015,"18-7-2015","Other",11,19
19jul2015,"19-7-2015","Brexit Other",3,33
19jul2015,"19-7-2015","Brexit Politics",2,33
19jul2015,"19-7-2015","Climate",4,33
19jul2015,"19-7-2015","Climate,Brexit",1,33
19jul2015,"19-7-2015","Other",23,33
20jul2015,"20-7-2015","Brexit Business,Brexit Politics",1,25
20jul2015,"20-7-2015","Brexit Other",2,25
20jul2015,"20-7-2015","Climate",2,25
20jul2015,"20-7-2015","Other",20,25
21jul2015,"21-7-2015","Brexit Other",2,29
21jul2015,"21-7-2015","Climate",7,29
21jul2015,"21-7-2015","Other",20,29
22jul2015,"22-7-2015","Brexit Other",3,25
22jul2015,"22-7-2015","Climate",10,25
22jul2015,"22-7-2015","Climate,Brexit",1,25
22jul2015,"22-7-2015","Other",11,25
23jul2015,"23-7-2015","Brexit Other",3,37
23jul2015,"23-7-2015","Brexit Politics",1,37
23jul2015,"23-7-2015","Climate",16,37
23jul2015,"23-7-2015","Climate,Brexit",1,37
23jul2015,"23-7-2015","Other",16,37
24jul2015,"24-7-2015","Brexit Other",4,32
24jul2015,"24-7-2015","Brexit Politics",2,32
24jul2015,"24-7-2015","Climate",12,32
24jul2015,"24-7-2015","Other",14,32
25jul2015,"25-7-2015","Brexit Business",1,18
25jul2015,"25-7-2015","Brexit Other",1,18
25jul2015,"25-7-2015","Climate",8,18
25jul2015,"25-7-2015","Other",8,18
26jul2015,"26-7-2015","Brexit Business",1,28
26jul2015,"26-7-2015","Brexit Other",2,28
26jul2015,"26-7-2015","Brexit Politics",1,28
26jul2015,"26-7-2015","Climate",5,28
26jul2015,"26-7-2015","Climate,Brexit",1,28
26jul2015,"26-7-2015","Other",18,28
27jul2015,"27-7-2015","Brexit Other",5,35
27jul2015,"27-7-2015","Brexit Politics",1,35
27jul2015,"27-7-2015","Climate",5,35
27jul2015,"27-7-2015","Other",24,35
28jul2015,"28-7-2015","Brexit Business",2,35
28jul2015,"28-7-2015","Brexit Other",2,35
28jul2015,"28-7-2015","Climate",6,35
28jul2015,"28-7-2015","Climate,Brexit",2,35
28jul2015,"28-7-2015","Other",23,35
29jul2015,"29-7-2015","Brexit Business",1,40
29jul2015,"29-7-2015","Brexit Immigration",1,40
29jul2015,"29-7-2015","Brexit Other",2,40
29jul2015,"29-7-2015","Brexit Politics",2,40
29jul2015,"29-7-2015","Climate",7,40
29jul2015,"29-7-2015","Climate,Brexit",1,40
29jul2015,"29-7-2015","Other",26,40
30jul2015,"30-7-2015","Brexit Other",2,46
30jul2015,"30-7-2015","Climate",8,46
30jul2015,"30-7-2015","Climate,Brexit",1,46
30jul2015,"30-7-2015","Other",35,46
31jul2015,"31-7-2015","Brexit Business",1,69
31jul2015,"31-7-2015","Brexit Other",3,69
31jul2015,"31-7-2015","Brexit Politics",1,69
31jul2015,"31-7-2015","Climate",21,69
31jul2015,"31-7-2015","Other",43,69
01aug2015,"1-8-2015","Brexit Immigration",1,33
01aug2015,"1-8-2015","Brexit Other",3,33
01aug2015,"1-8-2015","Brexit Politics",1,33
01aug2015,"1-8-2015","Climate",10,33
01aug2015,"1-8-2015","Other",18,33
02aug2015,"2-8-2015","Brexit Immigration",2,37
02aug2015,"2-8-2015","Climate",11,37
02aug2015,"2-8-2015","Other",24,37
03aug2015,"3-8-2015","Brexit Immigration",3,46
03aug2015,"3-8-2015","Brexit Other",1,46
03aug2015,"3-8-2015","Climate",15,46
03aug2015,"3-8-2015","Climate,Brexit",2,46
03aug2015,"3-8-2015","Other",25,46
04aug2015,"4-8-2015","Brexit Immigration",1,35
04aug2015,"4-8-2015","Brexit Other",2,35
04aug2015,"4-8-2015","Brexit Politics,Brexit Immigration",1,35
04aug2015,"4-8-2015","Climate",7,35
04aug2015,"4-8-2015","Other",24,35
05aug2015,"5-8-2015","Brexit Immigration",2,42
05aug2015,"5-8-2015","Brexit Politics",1,42
05aug2015,"5-8-2015","Climate",11,42
05aug2015,"5-8-2015","Other",28,42
06aug2015,"6-8-2015","Brexit Immigration",2,31
06aug2015,"6-8-2015","Climate",7,31
06aug2015,"6-8-2015","Other",22,31
07aug2015,"7-8-2015","Brexit Other",2,31
07aug2015,"7-8-2015","Brexit Politics",1,31
07aug2015,"7-8-2015","Climate",7,31
07aug2015,"7-8-2015","Other",21,31
08aug2015,"8-8-2015","Brexit Business,Brexit Politics",1,24
08aug2015,"8-8-2015","Climate",4,24
08aug2015,"8-8-2015","Climate,Brexit",2,24
08aug2015,"8-8-2015","Other",17,24
09aug2015,"9-8-2015","Climate",12,37
09aug2015,"9-8-2015","Other",25,37
10aug2015,"10-8-2015","",1,49
10aug2015,"10-8-2015","Brexit Other",2,49
10aug2015,"10-8-2015","Brexit Politics",1,49
10aug2015,"10-8-2015","Brexit Politics,Brexit Immigration",1,49
10aug2015,"10-8-2015","Climate",5,49
10aug2015,"10-8-2015","Other",39,49
11aug2015,"11-8-2015","Brexit Business",1,50
11aug2015,"11-8-2015","Brexit Immigration",4,50
11aug2015,"11-8-2015","Brexit Other",2,50
11aug2015,"11-8-2015","Brexit Politics",1,50
11aug2015,"11-8-2015","Climate",7,50
11aug2015,"11-8-2015","Climate,Brexit",2,50
11aug2015,"11-8-2015","Other",33,50
12aug2015,"12-8-2015","Brexit Business",1,63
12aug2015,"12-8-2015","Brexit Immigration",2,63
12aug2015,"12-8-2015","Brexit Politics",3,63
12aug2015,"12-8-2015","Brexit Politics,Brexit Immigration",2,63
12aug2015,"12-8-2015","Climate",9,63
12aug2015,"12-8-2015","Climate,Brexit",1,63
12aug2015,"12-8-2015","Other",45,63
13aug2015,"13-8-2015","Brexit Immigration",2,33
13aug2015,"13-8-2015","Brexit Other",1,33
13aug2015,"13-8-2015","Climate",6,33
13aug2015,"13-8-2015","Other",24,33
14aug2015,"14-8-2015","Brexit Politics",1,26
14aug2015,"14-8-2015","Climate",8,26
14aug2015,"14-8-2015","Other",17,26
15aug2015,"15-8-2015","Climate",6,34
15aug2015,"15-8-2015","Other",28,34
16aug2015,"16-8-2015","Brexit Business",1,42
16aug2015,"16-8-2015","Brexit Other",1,42
16aug2015,"16-8-2015","Climate",10,42
16aug2015,"16-8-2015","Other",30,42
17aug2015,"17-8-2015","Brexit Business",1,33
17aug2015,"17-8-2015","Brexit Other",2,33
17aug2015,"17-8-2015","Brexit Politics",3,33
17aug2015,"17-8-2015","Climate",6,33
17aug2015,"17-8-2015","Climate,Brexit",1,33
17aug2015,"17-8-2015","Other",20,33
18aug2015,"18-8-2015","Brexit Other",1,25
18aug2015,"18-8-2015","Brexit Politics",1,25
18aug2015,"18-8-2015","Climate",8,25
18aug2015,"18-8-2015","Climate,Brexit",3,25
18aug2015,"18-8-2015","Other",12,25
19aug2015,"19-8-2015","Brexit Business",1,26
19aug2015,"19-8-2015","Brexit Immigration",1,26
19aug2015,"19-8-2015","Brexit Politics,Brexit Immigration",1,26
19aug2015,"19-8-2015","Climate",9,26
19aug2015,"19-8-2015","Other",14,26
20aug2015,"20-8-2015","",1,37
20aug2015,"20-8-2015","Brexit Business",1,37
20aug2015,"20-8-2015","Brexit Immigration",2,37
20aug2015,"20-8-2015","Brexit Politics",1,37
20aug2015,"20-8-2015","Brexit Politics,Brexit Immigration",1,37
20aug2015,"20-8-2015","Climate",9,37
20aug2015,"20-8-2015","Other",22,37
21aug2015,"21-8-2015","Brexit Immigration",1,37
21aug2015,"21-8-2015","Brexit Other",2,37
21aug2015,"21-8-2015","Climate",11,37
21aug2015,"21-8-2015","Other",23,37
22aug2015,"22-8-2015","Brexit Business",1,30
22aug2015,"22-8-2015","Brexit Other",2,30
22aug2015,"22-8-2015","Climate",7,30
22aug2015,"22-8-2015","Climate,Brexit",1,30
22aug2015,"22-8-2015","Other",19,30
23aug2015,"23-8-2015","Brexit Immigration",1,37
23aug2015,"23-8-2015","Brexit Other",4,37
23aug2015,"23-8-2015","Brexit Politics",2,37
23aug2015,"23-8-2015","Climate",12,37
23aug2015,"23-8-2015","Other",18,37
24aug2015,"24-8-2015","Brexit Business",1,32
24aug2015,"24-8-2015","Brexit Other",2,32
24aug2015,"24-8-2015","Climate",8,32
24aug2015,"24-8-2015","Climate,Brexit",1,32
24aug2015,"24-8-2015","Other",20,32
25aug2015,"25-8-2015","Brexit Other",1,32
25aug2015,"25-8-2015","Climate",12,32
25aug2015,"25-8-2015","Other",19,32
26aug2015,"26-8-2015","Brexit Business",1,37
26aug2015,"26-8-2015","Brexit Immigration",1,37
26aug2015,"26-8-2015","Brexit Other",2,37
26aug2015,"26-8-2015","Climate",13,37
26aug2015,"26-8-2015","Climate,Brexit",2,37
26aug2015,"26-8-2015","Other",18,37
27aug2015,"27-8-2015","Brexit Immigration",2,47
27aug2015,"27-8-2015","Brexit Other",2,47
27aug2015,"27-8-2015","Climate",7,47
27aug2015,"27-8-2015","Other",36,47
28aug2015,"28-8-2015","Climate",15,43
28aug2015,"28-8-2015","Other",28,43
29aug2015,"29-8-2015","Brexit Other",1,29
29aug2015,"29-8-2015","Climate",4,29
29aug2015,"29-8-2015","Climate,Brexit",1,29
29aug2015,"29-8-2015","Other",23,29
30aug2015,"30-8-2015","Brexit Immigration",1,42
30aug2015,"30-8-2015","Brexit Other",2,42
30aug2015,"30-8-2015","Brexit Politics",1,42
30aug2015,"30-8-2015","Climate",4,42
30aug2015,"30-8-2015","Climate,Brexit",2,42
30aug2015,"30-8-2015","Other",32,42
31aug2015,"31-8-2015","Brexit Immigration",1,39
31aug2015,"31-8-2015","Brexit Other",3,39
31aug2015,"31-8-2015","Brexit Politics,Brexit Immigration",1,39
31aug2015,"31-8-2015","Climate",5,39
31aug2015,"31-8-2015","Other",29,39
01sep2015,"1-9-2015","Brexit Business",1,53
01sep2015,"1-9-2015","Brexit Immigration",2,53
01sep2015,"1-9-2015","Brexit Other",4,53
01sep2015,"1-9-2015","Climate",15,53
01sep2015,"1-9-2015","Climate,Brexit",2,53
01sep2015,"1-9-2015","Other",29,53
02sep2015,"2-9-2015","Brexit Immigration",1,68
02sep2015,"2-9-2015","Brexit Other",3,68
02sep2015,"2-9-2015","Brexit Politics",3,68
02sep2015,"2-9-2015","Climate",23,68
02sep2015,"2-9-2015","Climate,Brexit",2,68
02sep2015,"2-9-2015","Other",36,68
03sep2015,"3-9-2015","",1,55
03sep2015,"3-9-2015","Brexit Immigration",2,55
03sep2015,"3-9-2015","Brexit Other",1,55
03sep2015,"3-9-2015","Brexit Politics,Brexit Immigration",2,55
03sep2015,"3-9-2015","Climate",12,55
03sep2015,"3-9-2015","Climate,Brexit",3,55
03sep2015,"3-9-2015","Other",34,55
04sep2015,"4-9-2015","Brexit Business",1,49
04sep2015,"4-9-2015","Brexit Immigration",1,49
04sep2015,"4-9-2015","Brexit Politics",1,49
04sep2015,"4-9-2015","Climate",10,49
04sep2015,"4-9-2015","Climate,Brexit",1,49
04sep2015,"4-9-2015","Other",35,49
05sep2015,"5-9-2015","Brexit Business",1,38
05sep2015,"5-9-2015","Brexit Other",2,38
05sep2015,"5-9-2015","Brexit Politics",1,38
05sep2015,"5-9-2015","Climate",6,38
05sep2015,"5-9-2015","Other",28,38
06sep2015,"6-9-2015","Brexit Other",2,40
06sep2015,"6-9-2015","Brexit Politics",2,40
06sep2015,"6-9-2015","Climate",13,40
06sep2015,"6-9-2015","Climate,Brexit",1,40
06sep2015,"6-9-2015","Other",22,40
07sep2015,"7-9-2015","Brexit Business",2,53
07sep2015,"7-9-2015","Brexit Immigration",1,53
07sep2015,"7-9-2015","Brexit Other",1,53
07sep2015,"7-9-2015","Brexit Politics",1,53
07sep2015,"7-9-2015","Climate",14,53
07sep2015,"7-9-2015","Climate,Brexit",1,53
07sep2015,"7-9-2015","Other",33,53
08sep2015,"8-9-2015","Brexit Other",2,60
08sep2015,"8-9-2015","Brexit Politics",1,60
08sep2015,"8-9-2015","Brexit Politics,Brexit Immigration",1,60
08sep2015,"8-9-2015","Climate",14,60
08sep2015,"8-9-2015","Other",42,60
09sep2015,"9-9-2015","Brexit Immigration",1,39
09sep2015,"9-9-2015","Brexit Other",1,39
09sep2015,"9-9-2015","Brexit Politics,Brexit Immigration",1,39
09sep2015,"9-9-2015","Climate",5,39
09sep2015,"9-9-2015","Climate,Brexit",1,39
09sep2015,"9-9-2015","Other",30,39
10sep2015,"10-9-2015","Brexit Immigration",3,40
10sep2015,"10-9-2015","Brexit Other",3,40
10sep2015,"10-9-2015","Climate",9,40
10sep2015,"10-9-2015","Climate,Brexit",1,40
10sep2015,"10-9-2015","Other",24,40
11sep2015,"11-9-2015","Brexit Business",2,50
11sep2015,"11-9-2015","Brexit Other",3,50
11sep2015,"11-9-2015","Climate",11,50
11sep2015,"11-9-2015","Other",34,50
12sep2015,"12-9-2015","Brexit Business",1,33
12sep2015,"12-9-2015","Brexit Other",3,33
12sep2015,"12-9-2015","Brexit Politics",1,33
12sep2015,"12-9-2015","Climate",10,33
12sep2015,"12-9-2015","Climate,Brexit",1,33
12sep2015,"12-9-2015","Other",17,33
13sep2015,"13-9-2015","Brexit Immigration",1,45
13sep2015,"13-9-2015","Brexit Other",1,45
13sep2015,"13-9-2015","Climate",10,45
13sep2015,"13-9-2015","Climate,Brexit",1,45
13sep2015,"13-9-2015","Other",32,45
14sep2015,"14-9-2015","Brexit Immigration",1,60
14sep2015,"14-9-2015","Brexit Other",2,60
14sep2015,"14-9-2015","Brexit Politics",4,60
14sep2015,"14-9-2015","Climate",14,60
14sep2015,"14-9-2015","Climate,Brexit",2,60
14sep2015,"14-9-2015","Other",37,60
15sep2015,"15-9-2015","Brexit Other",1,44
15sep2015,"15-9-2015","Brexit Politics",1,44
15sep2015,"15-9-2015","Climate",11,44
15sep2015,"15-9-2015","Climate,Brexit",1,44
15sep2015,"15-9-2015","Other",30,44
16sep2015,"16-9-2015","Brexit Other",2,60
16sep2015,"16-9-2015","Brexit Politics",5,60
16sep2015,"16-9-2015","Climate",14,60
16sep2015,"16-9-2015","Other",39,60
17sep2015,"17-9-2015","Brexit Immigration",2,52
17sep2015,"17-9-2015","Brexit Other",3,52
17sep2015,"17-9-2015","Brexit Politics",2,52
17sep2015,"17-9-2015","Climate",12,52
17sep2015,"17-9-2015","Other",33,52
18sep2015,"18-9-2015","Brexit Business,Brexit Politics",1,53
18sep2015,"18-9-2015","Brexit Immigration",3,53
18sep2015,"18-9-2015","Brexit Other",1,53
18sep2015,"18-9-2015","Brexit Politics",1,53
18sep2015,"18-9-2015","Climate",5,53
18sep2015,"18-9-2015","Climate,Brexit",2,53
18sep2015,"18-9-2015","Other",40,53
19sep2015,"19-9-2015","Brexit Business",1,40
19sep2015,"19-9-2015","Brexit Immigration",1,40
19sep2015,"19-9-2015","Brexit Other",1,40
19sep2015,"19-9-2015","Climate",5,40
19sep2015,"19-9-2015","Other",32,40
20sep2015,"20-9-2015","Brexit Immigration",2,51
20sep2015,"20-9-2015","Brexit Other",1,51
20sep2015,"20-9-2015","Brexit Politics",1,51
20sep2015,"20-9-2015","Climate",13,51
20sep2015,"20-9-2015","Other",34,51
21sep2015,"21-9-2015","Brexit Other",3,47
21sep2015,"21-9-2015","Brexit Politics",1,47
21sep2015,"21-9-2015","Climate",10,47
21sep2015,"21-9-2015","Climate,Brexit",1,47
21sep2015,"21-9-2015","Other",32,47
22sep2015,"22-9-2015","Brexit Immigration",3,47
22sep2015,"22-9-2015","Brexit Other",4,47
22sep2015,"22-9-2015","Brexit Politics",2,47
22sep2015,"22-9-2015","Brexit Politics,Brexit Immigration",1,47
22sep2015,"22-9-2015","Climate",11,47
22sep2015,"22-9-2015","Climate,Brexit",2,47
22sep2015,"22-9-2015","Other",24,47
23sep2015,"23-9-2015","Brexit Other",2,46
23sep2015,"23-9-2015","Brexit Politics,Brexit Immigration",1,46
23sep2015,"23-9-2015","Climate",9,46
23sep2015,"23-9-2015","Climate,Brexit",2,46
23sep2015,"23-9-2015","Other",32,46
24sep2015,"24-9-2015","Brexit Immigration",2,69
24sep2015,"24-9-2015","Brexit Politics,Brexit Immigration",1,69
24sep2015,"24-9-2015","Climate",16,69
24sep2015,"24-9-2015","Climate,Brexit",3,69
24sep2015,"24-9-2015","Other",47,69
25sep2015,"25-9-2015","Brexit Business,Brexit Politics",1,58
25sep2015,"25-9-2015","Brexit Other",5,58
25sep2015,"25-9-2015","Brexit Politics",1,58
25sep2015,"25-9-2015","Climate",10,58
25sep2015,"25-9-2015","Climate,Brexit",3,58
25sep2015,"25-9-2015","Other",38,58
26sep2015,"26-9-2015","Brexit Other",1,35
26sep2015,"26-9-2015","Brexit Politics",1,35
26sep2015,"26-9-2015","Climate",5,35
26sep2015,"26-9-2015","Other",28,35
27sep2015,"27-9-2015","Brexit Immigration",1,34
27sep2015,"27-9-2015","Brexit Politics",1,34
27sep2015,"27-9-2015","Climate",7,34
27sep2015,"27-9-2015","Other",25,34
28sep2015,"28-9-2015","Brexit Immigration",1,48
28sep2015,"28-9-2015","Brexit Other",5,48
28sep2015,"28-9-2015","Brexit Politics",1,48
28sep2015,"28-9-2015","Climate",10,48
28sep2015,"28-9-2015","Climate,Brexit",3,48
28sep2015,"28-9-2015","Other",28,48
29sep2015,"29-9-2015","Brexit Business",1,37
29sep2015,"29-9-2015","Brexit Immigration",2,37
29sep2015,"29-9-2015","Brexit Other",1,37
29sep2015,"29-9-2015","Climate",6,37
29sep2015,"29-9-2015","Climate,Brexit",3,37
29sep2015,"29-9-2015","Other",24,37
30sep2015,"30-9-2015","Brexit Other",2,32
30sep2015,"30-9-2015","Brexit Politics",2,32
30sep2015,"30-9-2015","Climate",6,32
30sep2015,"30-9-2015","Other",22,32
01oct2015,"1-10-2015","Brexit Other",2,50
01oct2015,"1-10-2015","Brexit Politics",1,50
01oct2015,"1-10-2015","Climate",17,50
01oct2015,"1-10-2015","Climate,Brexit",2,50
01oct2015,"1-10-2015","Other",28,50
02oct2015,"2-10-2015","Brexit Immigration",1,46
02oct2015,"2-10-2015","Brexit Other",3,46
02oct2015,"2-10-2015","Climate",16,46
02oct2015,"2-10-2015","Climate,Brexit",1,46
02oct2015,"2-10-2015","Other",25,46
03oct2015,"3-10-2015","Brexit Business",1,33
03oct2015,"3-10-2015","Brexit Other",4,33
03oct2015,"3-10-2015","Brexit Politics",2,33
03oct2015,"3-10-2015","Climate",5,33
03oct2015,"3-10-2015","Climate,Brexit",3,33
03oct2015,"3-10-2015","Other",18,33
04oct2015,"4-10-2015","Brexit Business",1,44
04oct2015,"4-10-2015","Brexit Immigration",1,44
04oct2015,"4-10-2015","Brexit Other",6,44
04oct2015,"4-10-2015","Brexit Politics",1,44
04oct2015,"4-10-2015","Climate",7,44
04oct2015,"4-10-2015","Other",28,44
05oct2015,"5-10-2015","Brexit Business",1,40
05oct2015,"5-10-2015","Brexit Other",1,40
