date1,date,text_classification,stories,total_stories
10jun2015,"10-6-2015","Brexit Business,Brexit Politics",1,43
10jun2015,"10-6-2015","Brexit Politics",3,43
10jun2015,"10-6-2015","Climate",27,43
10jun2015,"10-6-2015","Climate,Brexit",7,43
10jun2015,"10-6-2015","Other",4,43
11jun2015,"11-6-2015","Brexit Business",1,42
11jun2015,"11-6-2015","Brexit Business,Brexit Politics",2,42
11jun2015,"11-6-2015","Brexit Politics",4,42
11jun2015,"11-6-2015","Climate",21,42
11jun2015,"11-6-2015","Climate,Brexit",6,42
11jun2015,"11-6-2015","Other",8,42
12jun2015,"12-6-2015","Brexit Business",3,41
12jun2015,"12-6-2015","Brexit Business,Brexit Politics",1,41
12jun2015,"12-6-2015","Brexit Politics",5,41
12jun2015,"12-6-2015","Climate",29,41
12jun2015,"12-6-2015","Climate,Brexit",2,41
12jun2015,"12-6-2015","Other",1,41
13jun2015,"13-6-2015","Brexit Business",1,20
13jun2015,"13-6-2015","Brexit Business,Brexit Politics",1,20
13jun2015,"13-6-2015","Brexit Politics",1,20
13jun2015,"13-6-2015","Climate",11,20
13jun2015,"13-6-2015","Climate,Brexit",3,20
13jun2015,"13-6-2015","Other",3,20
14jun2015,"14-6-2015","Brexit Other",1,33
14jun2015,"14-6-2015","Brexit Politics",5,33
14jun2015,"14-6-2015","Climate",17,33
14jun2015,"14-6-2015","Climate,Brexit",6,33
14jun2015,"14-6-2015","Other",4,33
15jun2015,"15-6-2015","Brexit Politics",7,42
15jun2015,"15-6-2015","Brexit Politics,Brexit Immigration",2,42
15jun2015,"15-6-2015","Climate",23,42
15jun2015,"15-6-2015","Climate,Brexit",5,42
15jun2015,"15-6-2015","Other",5,42
16jun2015,"16-6-2015","Brexit Business",2,53
16jun2015,"16-6-2015","Brexit Business,Brexit Politics",1,53
16jun2015,"16-6-2015","Brexit Immigration",1,53
16jun2015,"16-6-2015","Brexit Politics",5,53
16jun2015,"16-6-2015","Brexit Politics,Brexit Immigration",1,53
16jun2015,"16-6-2015","Climate",31,53
16jun2015,"16-6-2015","Climate,Brexit",9,53
16jun2015,"16-6-2015","Other",3,53
17jun2015,"17-6-2015","Brexit Business",1,45
17jun2015,"17-6-2015","Brexit Other",2,45
17jun2015,"17-6-2015","Brexit Politics",6,45
17jun2015,"17-6-2015","Brexit Politics,Brexit Immigration",1,45
17jun2015,"17-6-2015","Climate",28,45
17jun2015,"17-6-2015","Climate,Brexit",4,45
17jun2015,"17-6-2015","Other",3,45
18jun2015,"18-6-2015","",1,50
18jun2015,"18-6-2015","Brexit Business",2,50
18jun2015,"18-6-2015","Brexit Business,Brexit Immigration",1,50
18jun2015,"18-6-2015","Brexit Business,Brexit Politics",3,50
18jun2015,"18-6-2015","Brexit Politics",9,50
18jun2015,"18-6-2015","Brexit Politics,Brexit Immigration",3,50
18jun2015,"18-6-2015","Climate",21,50
18jun2015,"18-6-2015","Climate,Brexit",5,50
18jun2015,"18-6-2015","Other",5,50
19jun2015,"19-6-2015","Brexit Business",1,56
19jun2015,"19-6-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,56
19jun2015,"19-6-2015","Brexit Politics",8,56
19jun2015,"19-6-2015","Brexit Politics,Brexit Immigration",1,56
19jun2015,"19-6-2015","Climate",33,56
19jun2015,"19-6-2015","Climate,Brexit",10,56
19jun2015,"19-6-2015","Other",2,56
20jun2015,"20-6-2015","Brexit Business",2,28
20jun2015,"20-6-2015","Brexit Business,Brexit Politics",1,28
20jun2015,"20-6-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,28
20jun2015,"20-6-2015","Brexit Politics",3,28
20jun2015,"20-6-2015","Climate",14,28
20jun2015,"20-6-2015","Climate,Brexit",5,28
20jun2015,"20-6-2015","Other",2,28
21jun2015,"21-6-2015","Brexit Business",1,43
21jun2015,"21-6-2015","Brexit Politics",4,43
21jun2015,"21-6-2015","Brexit Politics,Brexit Immigration",1,43
21jun2015,"21-6-2015","Climate",27,43
21jun2015,"21-6-2015","Climate,Brexit",7,43
21jun2015,"21-6-2015","Other",3,43
22jun2015,"22-6-2015","Brexit Business,Brexit Politics",1,45
22jun2015,"22-6-2015","Brexit Immigration",1,45
22jun2015,"22-6-2015","Brexit Politics",2,45
22jun2015,"22-6-2015","Climate",26,45
22jun2015,"22-6-2015","Climate,Brexit",10,45
22jun2015,"22-6-2015","Other",5,45
23jun2015,"23-6-2015","Brexit Business",3,50
23jun2015,"23-6-2015","Brexit Business,Brexit Politics",1,50
23jun2015,"23-6-2015","Brexit Other",2,50
23jun2015,"23-6-2015","Brexit Politics",7,50
23jun2015,"23-6-2015","Climate",27,50
23jun2015,"23-6-2015","Climate,Brexit",4,50
23jun2015,"23-6-2015","Other",6,50
24jun2015,"24-6-2015","Brexit Business",3,69
24jun2015,"24-6-2015","Brexit Business,Brexit Politics",1,69
24jun2015,"24-6-2015","Brexit Politics",5,69
24jun2015,"24-6-2015","Climate",49,69
24jun2015,"24-6-2015","Climate,Brexit",9,69
24jun2015,"24-6-2015","Other",2,69
25jun2015,"25-6-2015","Brexit Politics",3,59
25jun2015,"25-6-2015","Climate",41,59
25jun2015,"25-6-2015","Climate,Brexit",11,59
25jun2015,"25-6-2015","Other",4,59
26jun2015,"26-6-2015","Brexit Business",1,66
26jun2015,"26-6-2015","Brexit Business,Brexit Politics",2,66
26jun2015,"26-6-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,66
26jun2015,"26-6-2015","Brexit Politics",4,66
26jun2015,"26-6-2015","Brexit Politics,Brexit Immigration",1,66
26jun2015,"26-6-2015","Climate",37,66
26jun2015,"26-6-2015","Climate,Brexit",17,66
26jun2015,"26-6-2015","Other",3,66
27jun2015,"27-6-2015","Brexit Politics",2,19
27jun2015,"27-6-2015","Climate",12,19
27jun2015,"27-6-2015","Climate,Brexit",3,19
27jun2015,"27-6-2015","Other",2,19
28jun2015,"28-6-2015","Brexit Business",4,32
28jun2015,"28-6-2015","Brexit Other",1,32
28jun2015,"28-6-2015","Brexit Politics",2,32
28jun2015,"28-6-2015","Climate",19,32
28jun2015,"28-6-2015","Climate,Brexit",4,32
28jun2015,"28-6-2015","Other",2,32
29jun2015,"29-6-2015","Brexit Politics",2,25
29jun2015,"29-6-2015","Climate",16,25
29jun2015,"29-6-2015","Climate,Brexit",4,25
29jun2015,"29-6-2015","Other",3,25
30jun2015,"30-6-2015","",1,40
30jun2015,"30-6-2015","Brexit Business",2,40
30jun2015,"30-6-2015","Brexit Politics",5,40
30jun2015,"30-6-2015","Climate",25,40
30jun2015,"30-6-2015","Climate,Brexit",3,40
30jun2015,"30-6-2015","Other",4,40
01jul2015,"1-7-2015","Brexit Business",1,40
01jul2015,"1-7-2015","Brexit Business,Brexit Politics",2,40
01jul2015,"1-7-2015","Brexit Other",1,40
01jul2015,"1-7-2015","Brexit Politics",1,40
01jul2015,"1-7-2015","Climate",27,40
01jul2015,"1-7-2015","Climate,Brexit",6,40
01jul2015,"1-7-2015","Other",2,40
02jul2015,"2-7-2015","Brexit Business",1,40
02jul2015,"2-7-2015","Brexit Other",1,40
02jul2015,"2-7-2015","Brexit Politics",2,40
02jul2015,"2-7-2015","Climate",30,40
02jul2015,"2-7-2015","Climate,Brexit",2,40
02jul2015,"2-7-2015","Other",4,40
03jul2015,"3-7-2015","",1,38
03jul2015,"3-7-2015","Brexit Business,Brexit Politics",1,38
03jul2015,"3-7-2015","Brexit Immigration",1,38
03jul2015,"3-7-2015","Brexit Politics",2,38
03jul2015,"3-7-2015","Climate",25,38
03jul2015,"3-7-2015","Climate,Brexit",4,38
03jul2015,"3-7-2015","Other",4,38
04jul2015,"4-7-2015","Brexit Business",1,35
04jul2015,"4-7-2015","Brexit Other",1,35
04jul2015,"4-7-2015","Brexit Politics",1,35
04jul2015,"4-7-2015","Climate",23,35
04jul2015,"4-7-2015","Climate,Brexit",6,35
04jul2015,"4-7-2015","Other",3,35
05jul2015,"5-7-2015","Brexit Business",1,45
05jul2015,"5-7-2015","Brexit Immigration",1,45
05jul2015,"5-7-2015","Brexit Other",2,45
05jul2015,"5-7-2015","Brexit Politics",2,45
05jul2015,"5-7-2015","Climate",34,45
05jul2015,"5-7-2015","Climate,Brexit",4,45
05jul2015,"5-7-2015","Other",1,45
06jul2015,"6-7-2015","Brexit Business",2,40
06jul2015,"6-7-2015","Brexit Business,Brexit Politics",1,40
06jul2015,"6-7-2015","Brexit Politics",2,40
06jul2015,"6-7-2015","Climate",29,40
06jul2015,"6-7-2015","Climate,Brexit",5,40
06jul2015,"6-7-2015","Other",1,40
07jul2015,"7-7-2015","Brexit Business",1,39
07jul2015,"7-7-2015","Brexit Other",1,39
07jul2015,"7-7-2015","Brexit Politics",2,39
07jul2015,"7-7-2015","Climate",30,39
07jul2015,"7-7-2015","Climate,Brexit",5,39
08jul2015,"8-7-2015","Brexit Business",1,38
08jul2015,"8-7-2015","Brexit Business,Brexit Politics",1,38
08jul2015,"8-7-2015","Brexit Politics",1,38
08jul2015,"8-7-2015","Climate",25,38
08jul2015,"8-7-2015","Climate,Brexit",8,38
08jul2015,"8-7-2015","Other",2,38
09jul2015,"9-7-2015","",1,41
09jul2015,"9-7-2015","Brexit Business",1,41
09jul2015,"9-7-2015","Brexit Politics",2,41
09jul2015,"9-7-2015","Climate",29,41
09jul2015,"9-7-2015","Climate,Brexit",5,41
09jul2015,"9-7-2015","Other",3,41
10jul2015,"10-7-2015","Brexit Business",1,38
10jul2015,"10-7-2015","Brexit Politics",1,38
10jul2015,"10-7-2015","Climate",32,38
10jul2015,"10-7-2015","Climate,Brexit",3,38
10jul2015,"10-7-2015","Other",1,38
11jul2015,"11-7-2015","Brexit Business",2,33
11jul2015,"11-7-2015","Brexit Other",1,33
11jul2015,"11-7-2015","Brexit Politics",4,33
11jul2015,"11-7-2015","Climate",17,33
11jul2015,"11-7-2015","Climate,Brexit",7,33
11jul2015,"11-7-2015","Other",2,33
12jul2015,"12-7-2015","Brexit Other",2,32
12jul2015,"12-7-2015","Brexit Politics,Brexit Immigration",1,32
12jul2015,"12-7-2015","Climate",23,32
12jul2015,"12-7-2015","Climate,Brexit",4,32
12jul2015,"12-7-2015","Other",2,32
13jul2015,"13-7-2015","Brexit Business",1,42
13jul2015,"13-7-2015","Brexit Business,Brexit Immigration",1,42
13jul2015,"13-7-2015","Brexit Business,Brexit Politics",2,42
13jul2015,"13-7-2015","Brexit Politics",3,42
13jul2015,"13-7-2015","Climate",30,42
13jul2015,"13-7-2015","Climate,Brexit",2,42
13jul2015,"13-7-2015","Other",3,42
14jul2015,"14-7-2015","Brexit Business,Brexit Politics",1,39
14jul2015,"14-7-2015","Brexit Politics",2,39
14jul2015,"14-7-2015","Climate",27,39
14jul2015,"14-7-2015","Climate,Brexit",7,39
14jul2015,"14-7-2015","Other",2,39
15jul2015,"15-7-2015","Brexit Business",1,42
15jul2015,"15-7-2015","Brexit Business,Brexit Politics",1,42
15jul2015,"15-7-2015","Brexit Other",1,42
15jul2015,"15-7-2015","Brexit Politics",4,42
15jul2015,"15-7-2015","Climate",22,42
15jul2015,"15-7-2015","Climate,Brexit",7,42
15jul2015,"15-7-2015","Other",6,42
16jul2015,"16-7-2015","Brexit Business,Brexit Politics",1,42
16jul2015,"16-7-2015","Brexit Immigration",2,42
16jul2015,"16-7-2015","Brexit Politics",1,42
16jul2015,"16-7-2015","Climate",28,42
16jul2015,"16-7-2015","Climate,Brexit",5,42
16jul2015,"16-7-2015","Other",5,42
17jul2015,"17-7-2015","Brexit Politics",3,21
17jul2015,"17-7-2015","Climate",14,21
17jul2015,"17-7-2015","Climate,Brexit",1,21
17jul2015,"17-7-2015","Other",3,21
18jul2015,"18-7-2015","Brexit Business,Brexit Politics",2,19
18jul2015,"18-7-2015","Brexit Politics",1,19
18jul2015,"18-7-2015","Climate",13,19
18jul2015,"18-7-2015","Climate,Brexit",2,19
18jul2015,"18-7-2015","Other",1,19
19jul2015,"19-7-2015","Brexit Business",1,33
19jul2015,"19-7-2015","Brexit Business,Brexit Politics",2,33
19jul2015,"19-7-2015","Brexit Other",1,33
19jul2015,"19-7-2015","Brexit Politics",1,33
19jul2015,"19-7-2015","Climate",23,33
19jul2015,"19-7-2015","Climate,Brexit",4,33
19jul2015,"19-7-2015","Other",1,33
20jul2015,"20-7-2015","Brexit Business",1,25
20jul2015,"20-7-2015","Brexit Business,Brexit Politics",1,25
20jul2015,"20-7-2015","Brexit Immigration",1,25
20jul2015,"20-7-2015","Brexit Politics",2,25
20jul2015,"20-7-2015","Climate",14,25
20jul2015,"20-7-2015","Climate,Brexit",3,25
20jul2015,"20-7-2015","Other",3,25
21jul2015,"21-7-2015","Brexit Business,Brexit Politics",1,29
21jul2015,"21-7-2015","Brexit Politics,Brexit Immigration",1,29
21jul2015,"21-7-2015","Climate",17,29
21jul2015,"21-7-2015","Climate,Brexit",5,29
21jul2015,"21-7-2015","Other",5,29
22jul2015,"22-7-2015","Brexit Business",1,25
22jul2015,"22-7-2015","Brexit Business,Brexit Politics",1,25
22jul2015,"22-7-2015","Climate",18,25
22jul2015,"22-7-2015","Climate,Brexit",3,25
22jul2015,"22-7-2015","Other",2,25
23jul2015,"23-7-2015","Brexit Business,Brexit Politics",1,37
23jul2015,"23-7-2015","Brexit Other",1,37
23jul2015,"23-7-2015","Brexit Politics",2,37
23jul2015,"23-7-2015","Climate",26,37
23jul2015,"23-7-2015","Climate,Brexit",7,37
24jul2015,"24-7-2015","Brexit Business",1,32
24jul2015,"24-7-2015","Brexit Business,Brexit Politics",2,32
24jul2015,"24-7-2015","Brexit Other",2,32
24jul2015,"24-7-2015","Brexit Politics",1,32
24jul2015,"24-7-2015","Climate",23,32
24jul2015,"24-7-2015","Climate,Brexit",2,32
24jul2015,"24-7-2015","Other",1,32
25jul2015,"25-7-2015","Brexit Other",1,18
25jul2015,"25-7-2015","Brexit Politics",2,18
25jul2015,"25-7-2015","Climate",14,18
25jul2015,"25-7-2015","Other",1,18
26jul2015,"26-7-2015","Brexit Business",1,28
26jul2015,"26-7-2015","Brexit Business,Brexit Politics",1,28
26jul2015,"26-7-2015","Brexit Other",1,28
26jul2015,"26-7-2015","Brexit Politics",5,28
26jul2015,"26-7-2015","Climate",14,28
26jul2015,"26-7-2015","Climate,Brexit",5,28
26jul2015,"26-7-2015","Other",1,28
27jul2015,"27-7-2015","Brexit Business,Brexit Politics",2,35
27jul2015,"27-7-2015","Brexit Other",1,35
27jul2015,"27-7-2015","Brexit Politics",4,35
27jul2015,"27-7-2015","Brexit Politics,Brexit Immigration",1,35
27jul2015,"27-7-2015","Climate",21,35
27jul2015,"27-7-2015","Climate,Brexit",2,35
27jul2015,"27-7-2015","Other",4,35
28jul2015,"28-7-2015","Brexit Business",4,35
28jul2015,"28-7-2015","Brexit Business,Brexit Politics",2,35
28jul2015,"28-7-2015","Brexit Politics",3,35
28jul2015,"28-7-2015","Climate",17,35
28jul2015,"28-7-2015","Climate,Brexit",1,35
28jul2015,"28-7-2015","Other",8,35
29jul2015,"29-7-2015","Brexit Business",2,40
29jul2015,"29-7-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,40
29jul2015,"29-7-2015","Brexit Politics",2,40
29jul2015,"29-7-2015","Climate",21,40
29jul2015,"29-7-2015","Climate,Brexit",6,40
29jul2015,"29-7-2015","Other",8,40
30jul2015,"30-7-2015","Brexit Business",1,46
30jul2015,"30-7-2015","Brexit Politics",1,46
30jul2015,"30-7-2015","Climate",31,46
30jul2015,"30-7-2015","Climate,Brexit",7,46
30jul2015,"30-7-2015","Other",6,46
31jul2015,"31-7-2015","Brexit Business,Brexit Immigration",1,69
31jul2015,"31-7-2015","Brexit Business,Brexit Politics",1,69
31jul2015,"31-7-2015","Brexit Immigration",1,69
31jul2015,"31-7-2015","Brexit Other",1,69
31jul2015,"31-7-2015","Brexit Politics",1,69
31jul2015,"31-7-2015","Climate",51,69
31jul2015,"31-7-2015","Climate,Brexit",6,69
31jul2015,"31-7-2015","Other",7,69
01aug2015,"1-8-2015","Brexit Immigration",1,33
01aug2015,"1-8-2015","Brexit Other",1,33
01aug2015,"1-8-2015","Brexit Politics",1,33
01aug2015,"1-8-2015","Brexit Politics,Brexit Immigration",1,33
01aug2015,"1-8-2015","Climate",27,33
01aug2015,"1-8-2015","Climate,Brexit",1,33
01aug2015,"1-8-2015","Other",1,33
02aug2015,"2-8-2015","Brexit Immigration",1,37
02aug2015,"2-8-2015","Brexit Politics,Brexit Immigration",1,37
02aug2015,"2-8-2015","Climate",28,37
02aug2015,"2-8-2015","Climate,Brexit",4,37
02aug2015,"2-8-2015","Other",3,37
03aug2015,"3-8-2015","Brexit Immigration",1,46
03aug2015,"3-8-2015","Climate",33,46
03aug2015,"3-8-2015","Climate,Brexit",5,46
03aug2015,"3-8-2015","Other",7,46
04aug2015,"4-8-2015","Brexit Politics",2,35
04aug2015,"4-8-2015","Climate",26,35
04aug2015,"4-8-2015","Climate,Brexit",5,35
04aug2015,"4-8-2015","Other",2,35
05aug2015,"5-8-2015","Climate",32,42
05aug2015,"5-8-2015","Climate,Brexit",4,42
05aug2015,"5-8-2015","Other",6,42
06aug2015,"6-8-2015","Brexit Other",1,31
06aug2015,"6-8-2015","Climate",26,31
06aug2015,"6-8-2015","Other",4,31
07aug2015,"7-8-2015","Brexit Business",2,31
07aug2015,"7-8-2015","Brexit Politics",1,31
07aug2015,"7-8-2015","Climate",22,31
07aug2015,"7-8-2015","Climate,Brexit",1,31
07aug2015,"7-8-2015","Other",5,31
08aug2015,"8-8-2015","Brexit Business",1,24
08aug2015,"8-8-2015","Brexit Immigration",1,24
08aug2015,"8-8-2015","Brexit Politics",1,24
08aug2015,"8-8-2015","Climate",18,24
08aug2015,"8-8-2015","Other",3,24
09aug2015,"9-8-2015","Brexit Business",2,37
09aug2015,"9-8-2015","Brexit Business,Brexit Immigration",1,37
09aug2015,"9-8-2015","Brexit Immigration",1,37
09aug2015,"9-8-2015","Brexit Politics",1,37
09aug2015,"9-8-2015","Climate",24,37
09aug2015,"9-8-2015","Climate,Brexit",5,37
09aug2015,"9-8-2015","Other",3,37
10aug2015,"10-8-2015","",1,49
10aug2015,"10-8-2015","Brexit Business",2,49
10aug2015,"10-8-2015","Brexit Immigration",1,49
10aug2015,"10-8-2015","Brexit Politics",4,49
10aug2015,"10-8-2015","Climate",31,49
10aug2015,"10-8-2015","Climate,Brexit",5,49
10aug2015,"10-8-2015","Other",5,49
11aug2015,"11-8-2015","Brexit Business",2,50
11aug2015,"11-8-2015","Brexit Immigration",2,50
11aug2015,"11-8-2015","Brexit Other",1,50
11aug2015,"11-8-2015","Brexit Politics",4,50
11aug2015,"11-8-2015","Climate",24,50
11aug2015,"11-8-2015","Climate,Brexit",7,50
11aug2015,"11-8-2015","Other",10,50
12aug2015,"12-8-2015","Brexit Business",2,63
12aug2015,"12-8-2015","Brexit Business,Brexit Politics",1,63
12aug2015,"12-8-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,63
12aug2015,"12-8-2015","Brexit Politics",1,63
12aug2015,"12-8-2015","Climate",41,63
12aug2015,"12-8-2015","Climate,Brexit",11,63
12aug2015,"12-8-2015","Other",6,63
13aug2015,"13-8-2015","Brexit Business",1,33
13aug2015,"13-8-2015","Brexit Politics",1,33
13aug2015,"13-8-2015","Brexit Politics,Brexit Immigration",1,33
13aug2015,"13-8-2015","Climate",20,33
13aug2015,"13-8-2015","Climate,Brexit",2,33
13aug2015,"13-8-2015","Other",8,33
14aug2015,"14-8-2015","Brexit Business",1,26
14aug2015,"14-8-2015","Brexit Business,Brexit Politics",2,26
14aug2015,"14-8-2015","Brexit Politics",2,26
14aug2015,"14-8-2015","Climate",18,26
14aug2015,"14-8-2015","Climate,Brexit",2,26
14aug2015,"14-8-2015","Other",1,26
15aug2015,"15-8-2015","Climate",29,34
15aug2015,"15-8-2015","Other",5,34
16aug2015,"16-8-2015","Brexit Business",1,42
16aug2015,"16-8-2015","Brexit Immigration",1,42
16aug2015,"16-8-2015","Brexit Politics",1,42
16aug2015,"16-8-2015","Climate",26,42
16aug2015,"16-8-2015","Climate,Brexit",5,42
16aug2015,"16-8-2015","Other",8,42
17aug2015,"17-8-2015","Brexit Business",1,33
17aug2015,"17-8-2015","Brexit Business,Brexit Politics",1,33
17aug2015,"17-8-2015","Brexit Immigration",1,33
17aug2015,"17-8-2015","Brexit Other",1,33
17aug2015,"17-8-2015","Brexit Politics",1,33
17aug2015,"17-8-2015","Brexit Politics,Brexit Immigration",1,33
17aug2015,"17-8-2015","Climate",21,33
17aug2015,"17-8-2015","Climate,Brexit",3,33
17aug2015,"17-8-2015","Other",3,33
18aug2015,"18-8-2015","Brexit Immigration",1,25
18aug2015,"18-8-2015","Climate",18,25
18aug2015,"18-8-2015","Climate,Brexit",2,25
18aug2015,"18-8-2015","Other",4,25
19aug2015,"19-8-2015","Brexit Business,Brexit Politics",1,26
19aug2015,"19-8-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,26
19aug2015,"19-8-2015","Brexit Immigration",1,26
19aug2015,"19-8-2015","Climate",19,26
19aug2015,"19-8-2015","Climate,Brexit",4,26
20aug2015,"20-8-2015","",1,37
20aug2015,"20-8-2015","Brexit Business,Brexit Politics",1,37
20aug2015,"20-8-2015","Brexit Politics",3,37
20aug2015,"20-8-2015","Climate",18,37
20aug2015,"20-8-2015","Climate,Brexit",10,37
20aug2015,"20-8-2015","Other",4,37
21aug2015,"21-8-2015","Brexit Business",1,37
21aug2015,"21-8-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,37
21aug2015,"21-8-2015","Brexit Other",1,37
21aug2015,"21-8-2015","Brexit Politics",1,37
21aug2015,"21-8-2015","Climate",27,37
21aug2015,"21-8-2015","Climate,Brexit",3,37
21aug2015,"21-8-2015","Other",3,37
22aug2015,"22-8-2015","Brexit Business",1,30
22aug2015,"22-8-2015","Brexit Politics",1,30
22aug2015,"22-8-2015","Climate",19,30
22aug2015,"22-8-2015","Climate,Brexit",3,30
22aug2015,"22-8-2015","Other",6,30
23aug2015,"23-8-2015","Brexit Immigration",2,37
23aug2015,"23-8-2015","Brexit Politics",2,37
23aug2015,"23-8-2015","Climate",24,37
23aug2015,"23-8-2015","Climate,Brexit",5,37
23aug2015,"23-8-2015","Other",4,37
24aug2015,"24-8-2015","Brexit Business,Brexit Politics",1,32
24aug2015,"24-8-2015","Brexit Other",1,32
24aug2015,"24-8-2015","Climate",25,32
24aug2015,"24-8-2015","Climate,Brexit",3,32
24aug2015,"24-8-2015","Other",2,32
25aug2015,"25-8-2015","Brexit Immigration",1,32
25aug2015,"25-8-2015","Climate",26,32
25aug2015,"25-8-2015","Climate,Brexit",3,32
25aug2015,"25-8-2015","Other",2,32
