date1,date,newspaper,headline_classification,stories,polarityheadline,subjectivityheadline,total_stories
07apr2015,"7-4-2015","Daily Mail","Brexit Politics",1,0,0,14
07apr2015,"7-4-2015","Daily Mail","Climate",6,0,.34722222,14
07apr2015,"7-4-2015","Daily Mail","Other",7,.05670996,.47169913,14
07apr2015,"7-4-2015","Evening Standard","Brexit Politics",1,0,0,2
07apr2015,"7-4-2015","Evening Standard","Other",1,0,0,2
07apr2015,"7-4-2015","Express","Brexit Politics",2,-.03125,.04791667,5
07apr2015,"7-4-2015","Express","Climate",1,0,0,5
07apr2015,"7-4-2015","Express","Other",2,.275,.6875,5
07apr2015,"7-4-2015","The Independent","Brexit Business",1,0,0,8
07apr2015,"7-4-2015","The Independent","Brexit Other",1,0,0,8
07apr2015,"7-4-2015","The Independent","Climate",1,0,0,8
07apr2015,"7-4-2015","The Independent","Other",5,-.07,.21,8
07apr2015,"7-4-2015","The Times","Brexit Other",2,0,0,12
07apr2015,"7-4-2015","The Times","Climate",1,0,0,12
07apr2015,"7-4-2015","The Times","Other",9,-.03686869,.24444444,12
08apr2015,"8-4-2015","Daily Mail","Brexit Business,Brexit Politics",1,0,0,9
08apr2015,"8-4-2015","Daily Mail","Climate",3,-.1,.21666667,9
08apr2015,"8-4-2015","Daily Mail","Other",5,.005,.215,9
08apr2015,"8-4-2015","Evening Standard","Climate",1,0,0,1
08apr2015,"8-4-2015","Express","Other",4,.1,.2,4
08apr2015,"8-4-2015","The Guardian","Climate",1,.13636364,.45454545,2
08apr2015,"8-4-2015","The Guardian","Other",1,.35,.35,2
08apr2015,"8-4-2015","The Independent","Climate",1,.2,.2,9
08apr2015,"8-4-2015","The Independent","Other",8,-.01306818,.35037879,9
08apr2015,"8-4-2015","The Times","Climate",1,0,0,9
08apr2015,"8-4-2015","The Times","Other",8,-.10416667,.10416667,9
09apr2015,"9-4-2015","Daily Mail","Climate",1,0,.466,7
09apr2015,"9-4-2015","Daily Mail","Other",6,-.22410714,.39434524,7
09apr2015,"9-4-2015","Express","Brexit Other",1,0,.5,7
09apr2015,"9-4-2015","Express","Climate",1,-.6,1,7
09apr2015,"9-4-2015","Express","Other",5,-.12272727,.33090909,7
09apr2015,"9-4-2015","The Independent","Climate",1,-.0125,.575,3
09apr2015,"9-4-2015","The Independent","Other",2,-.45,.775,3
09apr2015,"9-4-2015","The Times","Climate",2,0,0,12
09apr2015,"9-4-2015","The Times","Other",10,-.01666667,.00666667,12
10apr2015,"10-4-2015","Daily Mail","Climate",1,.28,.52,5
10apr2015,"10-4-2015","Daily Mail","Other",4,.2778373,.59587302,5
10apr2015,"10-4-2015","Express","Brexit Politics",1,-.6,.9,5
10apr2015,"10-4-2015","Express","Climate",1,0,0,5
10apr2015,"10-4-2015","Express","Other",3,.05333333,.51333333,5
10apr2015,"10-4-2015","The Guardian","Climate",1,0,0,1
10apr2015,"10-4-2015","The Independent","Brexit Other",1,.25,.3,5
10apr2015,"10-4-2015","The Independent","Climate",1,-.08333333,.71666667,5
10apr2015,"10-4-2015","The Independent","Other",3,0,0,5
10apr2015,"10-4-2015","The Times","Brexit Other",1,.2,.4,10
10apr2015,"10-4-2015","The Times","Climate",3,0,0,10
10apr2015,"10-4-2015","The Times","Other",6,-.10138889,.28611111,10
11apr2015,"11-4-2015","Daily Mail","Brexit Other",1,.2,.2,8
11apr2015,"11-4-2015","Daily Mail","Brexit Politics",1,0,0,8
11apr2015,"11-4-2015","Daily Mail","Climate",4,.09829545,.32840909,8
11apr2015,"11-4-2015","Daily Mail","Other",2,-.0125,.2625,8
11apr2015,"11-4-2015","Express","Brexit Other",1,.2,.25,3
11apr2015,"11-4-2015","Express","Brexit Politics",1,.35,.3,3
11apr2015,"11-4-2015","Express","Other",1,0,0,3
11apr2015,"11-4-2015","The Independent","Brexit Other",1,0,.1,2
11apr2015,"11-4-2015","The Independent","Other",1,0,0,2
11apr2015,"11-4-2015","The Times","Brexit Other",1,0,0,6
11apr2015,"11-4-2015","The Times","Climate",1,0,0,6
11apr2015,"11-4-2015","The Times","Other",4,.05902778,.36701389,6
12apr2015,"12-4-2015","Daily Mail","Climate",2,-.02956349,.24890873,6
12apr2015,"12-4-2015","Daily Mail","Other",4,-.0375,.225,6
12apr2015,"12-4-2015","Express","Other",1,.5,.5,1
12apr2015,"12-4-2015","The Guardian","Brexit Other",1,0,0,1
12apr2015,"12-4-2015","The Independent","Other",2,.14829545,.56306818,2
12apr2015,"12-4-2015","The Times","Brexit Other",2,0,0,20
12apr2015,"12-4-2015","The Times","Climate",2,-.00833333,.4,20
12apr2015,"12-4-2015","The Times","Other",16,0,.02708333,20
13apr2015,"13-4-2015","Daily Mail","Climate",2,-.25,.5,6
13apr2015,"13-4-2015","Daily Mail","Other",4,.14375,.46944444,6
13apr2015,"13-4-2015","Evening Standard","Climate",1,0,0,4
13apr2015,"13-4-2015","Evening Standard","Other",3,.04545455,.15151515,4
13apr2015,"13-4-2015","Express","Brexit Other",1,0,0,4
13apr2015,"13-4-2015","Express","Climate",2,.05,.2,4
13apr2015,"13-4-2015","Express","Other",1,0,0,4
13apr2015,"13-4-2015","The Independent","Climate",2,-.03125,.09375,3
13apr2015,"13-4-2015","The Independent","Other",1,.05,.5,3
13apr2015,"13-4-2015","The Times","Other",4,.23928571,.39285714,4
14apr2015,"14-4-2015","Daily Mail","Climate",1,-.14111111,.38444444,5
14apr2015,"14-4-2015","Daily Mail","Other",4,.19375,.2625,5
14apr2015,"14-4-2015","Express","Brexit Politics",1,0,0,5
14apr2015,"14-4-2015","Express","Other",4,.07916667,.42083333,5
14apr2015,"14-4-2015","The Guardian","Other",1,0,0,1
14apr2015,"14-4-2015","The Independent","Climate",1,.13666667,.37333333,8
14apr2015,"14-4-2015","The Independent","Other",7,-.0172619,.26011905,8
14apr2015,"14-4-2015","The Times","Brexit Other",1,0,0,13
14apr2015,"14-4-2015","The Times","Brexit Politics",1,-.1,0,13
14apr2015,"14-4-2015","The Times","Climate",2,.4,.2,13
14apr2015,"14-4-2015","The Times","Other",9,.04444444,.26111111,13
15apr2015,"15-4-2015","Daily Mail","Climate",5,.07166667,.29,10
15apr2015,"15-4-2015","Daily Mail","Other",5,.14444444,.59888889,10
15apr2015,"15-4-2015","Evening Standard","Other",2,-.1,.2,2
15apr2015,"15-4-2015","Express","Climate",1,-.2,.3,7
15apr2015,"15-4-2015","Express","Climate,Brexit",1,0,0,7
15apr2015,"15-4-2015","Express","Other",5,0,.2,7
15apr2015,"15-4-2015","The Independent","Brexit Other",1,.09375,.46875,10
15apr2015,"15-4-2015","The Independent","Brexit Politics",1,0,0,10
15apr2015,"15-4-2015","The Independent","Climate",1,-.05,.6,10
15apr2015,"15-4-2015","The Independent","Climate,Brexit",1,0,.25,10
15apr2015,"15-4-2015","The Independent","Other",6,.01041667,.38541667,10
15apr2015,"15-4-2015","The Times","Brexit Other",2,.2,.1875,14
15apr2015,"15-4-2015","The Times","Climate",1,0,0,14
15apr2015,"15-4-2015","The Times","Other",11,.05330579,.12995868,14
16apr2015,"16-4-2015","Daily Mail","Climate",2,.20363636,.45045455,8
16apr2015,"16-4-2015","Daily Mail","Other",6,.05462963,.43518519,8
16apr2015,"16-4-2015","Evening Standard","Brexit Politics",1,0,0,3
16apr2015,"16-4-2015","Evening Standard","Climate",1,.5,1,3
16apr2015,"16-4-2015","Evening Standard","Other",1,0,0,3
16apr2015,"16-4-2015","Express","Brexit Politics",2,-.06666667,.26666667,5
16apr2015,"16-4-2015","Express","Climate,Brexit",1,0,0,5
16apr2015,"16-4-2015","Express","Other",2,-.0875,.45833333,5
16apr2015,"16-4-2015","The Independent","",1,,,9
16apr2015,"16-4-2015","The Independent","Brexit Politics",1,0,0,9
16apr2015,"16-4-2015","The Independent","Climate",2,.15,.375,9
16apr2015,"16-4-2015","The Independent","Other",5,.0793254,.21543651,9
16apr2015,"16-4-2015","The Times","Brexit Other",2,-.2,.3,19
16apr2015,"16-4-2015","The Times","Brexit Politics",1,0,0,19
16apr2015,"16-4-2015","The Times","Climate",1,0,0,19
16apr2015,"16-4-2015","The Times","Other",15,-.03569986,.14359307,19
17apr2015,"17-4-2015","Daily Mail","Climate",2,.1375,.3075,7
17apr2015,"17-4-2015","Daily Mail","Other",5,.18333333,.14666667,7
17apr2015,"17-4-2015","Evening Standard","Other",1,.55,.95,1
17apr2015,"17-4-2015","Express","Climate",1,-.125,.125,5
17apr2015,"17-4-2015","Express","Other",4,-.025,.3375,5
17apr2015,"17-4-2015","The Guardian","Other",1,-.1,.0625,1
17apr2015,"17-4-2015","The Independent","Brexit Business,Brexit Politics",1,-.15714286,.76785714,12
17apr2015,"17-4-2015","The Independent","Climate",2,.425,.7,12
17apr2015,"17-4-2015","The Independent","Climate,Brexit",1,.08611111,.22222222,12
17apr2015,"17-4-2015","The Independent","Other",8,-.0125,.3625,12
17apr2015,"17-4-2015","The Times","Brexit Politics",1,0,0,14
17apr2015,"17-4-2015","The Times","Climate",2,0,.05,14
17apr2015,"17-4-2015","The Times","Other",11,-.03016529,.19338843,14
18apr2015,"18-4-2015","Daily Mail","Brexit Other",1,0,0,4
18apr2015,"18-4-2015","Daily Mail","Other",3,-.08333333,.05,4
18apr2015,"18-4-2015","Express","Other",2,0,0,2
18apr2015,"18-4-2015","The Independent","Brexit Immigration",1,.1,.1,9
18apr2015,"18-4-2015","The Independent","Brexit Politics",1,.05,.5,9
18apr2015,"18-4-2015","The Independent","Climate",1,.05,.5,9
18apr2015,"18-4-2015","The Independent","Other",6,.0875,.24166667,9
18apr2015,"18-4-2015","The Times","Climate",4,.20416667,.3875,12
18apr2015,"18-4-2015","The Times","Other",8,-.103125,.184375,12
19apr2015,"19-4-2015","Daily Mail","Brexit Other",1,0,0,8
19apr2015,"19-4-2015","Daily Mail","Climate",1,0,0,8
19apr2015,"19-4-2015","Daily Mail","Other",6,-.14603175,.38224206,8
19apr2015,"19-4-2015","Evening Standard","Other",2,-.1,.2,2
19apr2015,"19-4-2015","Express","Other",4,-.075,.1375,4
19apr2015,"19-4-2015","The Guardian","Other",3,0,.36666667,3
19apr2015,"19-4-2015","The Independent","Brexit Other",1,0,0,12
19apr2015,"19-4-2015","The Independent","Climate",2,.05,.5,12
19apr2015,"19-4-2015","The Independent","Other",9,.0412037,.3287037,12
19apr2015,"19-4-2015","The Times","Climate",1,-.7,.66666667,21
19apr2015,"19-4-2015","The Times","Other",20,-.035625,.13979167,21
20apr2015,"20-4-2015","Daily Mail","Brexit Other",1,.13636364,.45454545,5
20apr2015,"20-4-2015","Daily Mail","Climate",2,.15,.16666667,5
20apr2015,"20-4-2015","Daily Mail","Other",2,-.3375,.5,5
20apr2015,"20-4-2015","Evening Standard","Other",3,.11111111,.13888889,3
20apr2015,"20-4-2015","Express","Other",3,.12878788,.26818182,3
20apr2015,"20-4-2015","The Guardian","Other",1,-.125,.375,1
20apr2015,"20-4-2015","The Independent","",1,,,18
20apr2015,"20-4-2015","The Independent","Climate",5,.0825,.43,18
20apr2015,"20-4-2015","The Independent","Other",12,.02556818,.37411616,18
20apr2015,"20-4-2015","The Times","Climate",2,0,0,10
20apr2015,"20-4-2015","The Times","Other",8,.0278125,.17375,10
21apr2015,"21-4-2015","Daily Mail","Climate",3,-.01893939,.5479798,13
21apr2015,"21-4-2015","Daily Mail","Other",10,-.14361111,.35111111,13
21apr2015,"21-4-2015","Evening Standard","Other",3,.02051282,.14487179,3
21apr2015,"21-4-2015","Express","Climate",2,0,0,8
21apr2015,"21-4-2015","Express","Other",6,-.15,.26666667,8
21apr2015,"21-4-2015","The Guardian","Brexit Immigration",1,0,0,1
21apr2015,"21-4-2015","The Independent","Brexit Politics",1,0,0,20
21apr2015,"21-4-2015","The Independent","Climate",5,-.035,.15,20
21apr2015,"21-4-2015","The Independent","Other",14,-.03769841,.24960317,20
21apr2015,"21-4-2015","The Times","Brexit Other",1,-.2,.2,17
21apr2015,"21-4-2015","The Times","Brexit Politics",1,0,0,17
21apr2015,"21-4-2015","The Times","Climate",1,-.2,0,17
21apr2015,"21-4-2015","The Times","Climate,Brexit",1,0,0,17
21apr2015,"21-4-2015","The Times","Other",13,.0708547,.29794872,17
22apr2015,"22-4-2015","Daily Mail","Brexit Immigration",1,-.175,.3,17
22apr2015,"22-4-2015","Daily Mail","Climate",5,.11333333,.32666667,17
22apr2015,"22-4-2015","Daily Mail","Other",11,.03951856,.44654336,17
22apr2015,"22-4-2015","Evening Standard","Climate",2,.2,.45,3
22apr2015,"22-4-2015","Evening Standard","Other",1,0,0,3
22apr2015,"22-4-2015","Express","Brexit Immigration",1,0,0,7
22apr2015,"22-4-2015","Express","Climate",2,.3,.63333333,7
22apr2015,"22-4-2015","Express","Other",4,.015625,.2,7
22apr2015,"22-4-2015","The Guardian","Other",1,-.05,0,1
22apr2015,"22-4-2015","The Independent","Brexit Immigration",1,0,0,14
22apr2015,"22-4-2015","The Independent","Brexit Politics,Brexit Immigration",1,0,0,14
22apr2015,"22-4-2015","The Independent","Climate",3,-.15,.62777778,14
22apr2015,"22-4-2015","The Independent","Other",9,.09537037,.17592593,14
22apr2015,"22-4-2015","The Times","Brexit Other",1,.5,.5,11
22apr2015,"22-4-2015","The Times","Other",10,.08363636,.31712121,11
23apr2015,"23-4-2015","Daily Mail","Brexit Immigration",1,-.06666667,.38888889,13
23apr2015,"23-4-2015","Daily Mail","Brexit Other",2,.04166667,.09895833,13
23apr2015,"23-4-2015","Daily Mail","Brexit Politics",2,.16041667,.40625,13
23apr2015,"23-4-2015","Daily Mail","Climate",2,.19166667,.85,13
23apr2015,"23-4-2015","Daily Mail","Climate,Brexit",1,0,0,13
23apr2015,"23-4-2015","Daily Mail","Other",5,-.052,.44666667,13
23apr2015,"23-4-2015","Evening Standard","Other",1,1,.3,1
23apr2015,"23-4-2015","Express","Brexit Immigration",1,0,0,5
23apr2015,"23-4-2015","Express","Brexit Other",2,-.025,.1,5
23apr2015,"23-4-2015","Express","Climate",1,.3,.475,5
23apr2015,"23-4-2015","Express","Other",1,.6,.9,5
23apr2015,"23-4-2015","The Independent","Brexit Politics,Brexit Immigration",2,-.1,.1875,4
23apr2015,"23-4-2015","The Independent","Climate",1,.5,.5,4
23apr2015,"23-4-2015","The Independent","Other",1,.05,.5,4
23apr2015,"23-4-2015","The Times","Other",10,.06,.09,10
24apr2015,"24-4-2015","Daily Mail","Brexit Business,Brexit Immigration",1,0,.4,9
24apr2015,"24-4-2015","Daily Mail","Climate",2,0,.025,9
24apr2015,"24-4-2015","Daily Mail","Other",6,-.20833333,.37632275,9
24apr2015,"24-4-2015","Evening Standard","Other",3,.1,.38333333,3
24apr2015,"24-4-2015","Express","Climate",2,.125,.4375,8
24apr2015,"24-4-2015","Express","Other",6,.06666667,.28333333,8
24apr2015,"24-4-2015","The Independent","Climate",2,-.025,.25,10
24apr2015,"24-4-2015","The Independent","Other",8,-.028125,.3578125,10
24apr2015,"24-4-2015","The Times","Climate",2,0,0,9
24apr2015,"24-4-2015","The Times","Other",7,.07142857,.15714286,9
25apr2015,"25-4-2015","Daily Mail","Climate",4,.00833333,.36666667,9
25apr2015,"25-4-2015","Daily Mail","Other",5,.08666667,.44666667,9
25apr2015,"25-4-2015","Express","Other",2,.25,.25,2
25apr2015,"25-4-2015","The Independent","Climate",1,-.075,.4,6
25apr2015,"25-4-2015","The Independent","Other",5,-.17,.49333333,6
25apr2015,"25-4-2015","The Times","Climate",2,.125,.4375,12
25apr2015,"25-4-2015","The Times","Other",10,.075,.125,12
26apr2015,"26-4-2015","Daily Mail","Climate",1,0,0,2
26apr2015,"26-4-2015","Daily Mail","Other",1,0,0,2
26apr2015,"26-4-2015","Express","Brexit Politics",1,0,.06666667,3
26apr2015,"26-4-2015","Express","Climate,Brexit",1,0,0,3
26apr2015,"26-4-2015","Express","Other",1,0,1,3
26apr2015,"26-4-2015","The Guardian","Climate",1,0,0,3
26apr2015,"26-4-2015","The Guardian","Other",2,.05,.05,3
26apr2015,"26-4-2015","The Independent","Climate",1,-.25,.5,4
26apr2015,"26-4-2015","The Independent","Other",3,-.07121212,.36818182,4
26apr2015,"26-4-2015","The Times","Other",17,.00794118,.17833333,17
27apr2015,"27-4-2015","Daily Mail","Climate",3,.07777778,.11111111,7
27apr2015,"27-4-2015","Daily Mail","Other",4,.10138889,.29722222,7
27apr2015,"27-4-2015","Evening Standard","Other",1,0,0,1
27apr2015,"27-4-2015","Express","Brexit Politics,Brexit Immigration",1,0,0,4
27apr2015,"27-4-2015","Express","Other",3,0,.33333333,4
27apr2015,"27-4-2015","The Independent","Climate",3,-.03333333,.03333333,7
27apr2015,"27-4-2015","The Independent","Other",4,-.07291667,.625,7
27apr2015,"27-4-2015","The Times","Climate",1,-.2,.3,11
27apr2015,"27-4-2015","The Times","Other",10,.04,.1475,11
28apr2015,"28-4-2015","Daily Mail","Brexit Politics",1,-.275,.225,8
28apr2015,"28-4-2015","Daily Mail","Climate,Brexit",2,-.01590909,.17363636,8
28apr2015,"28-4-2015","Daily Mail","Other",5,.1974,.3028,8
28apr2015,"28-4-2015","Evening Standard","Brexit Other",1,0,0,2
28apr2015,"28-4-2015","Evening Standard","Other",1,0,0,2
28apr2015,"28-4-2015","Express","Climate",2,0,0,5
28apr2015,"28-4-2015","Express","Other",3,-.33333333,.66666667,5
28apr2015,"28-4-2015","The Independent","Brexit Politics",1,.1,.4,9
28apr2015,"28-4-2015","The Independent","Climate",4,-.08541667,.17083333,9
28apr2015,"28-4-2015","The Independent","Other",4,.06704545,.14431818,9
28apr2015,"28-4-2015","The Times","Brexit Business",1,.05,.2,6
28apr2015,"28-4-2015","The Times","Other",5,-.065,.105,6
29apr2015,"29-4-2015","Daily Mail","Climate",1,0,.05,6
29apr2015,"29-4-2015","Daily Mail","Climate,Brexit",2,.20659722,.28611111,6
29apr2015,"29-4-2015","Daily Mail","Other",3,.03333333,.13333333,6
29apr2015,"29-4-2015","Evening Standard","Climate",1,.13,.32,1
29apr2015,"29-4-2015","Express","Brexit Business",1,0,0,5
29apr2015,"29-4-2015","Express","Brexit Other",1,-.20833333,.36666667,5
29apr2015,"29-4-2015","Express","Climate",1,0,.1,5
29apr2015,"29-4-2015","Express","Other",2,.06818182,.22727273,5
29apr2015,"29-4-2015","The Guardian","Climate",1,0,0,1
29apr2015,"29-4-2015","The Independent","Brexit Business",1,0,0,12
29apr2015,"29-4-2015","The Independent","Brexit Other",1,.1,.05,12
29apr2015,"29-4-2015","The Independent","Climate",3,-.0867284,.37376543,12
29apr2015,"29-4-2015","The Independent","Other",7,-.02202381,.30238095,12
29apr2015,"29-4-2015","The Times","Climate",2,0,0,9
29apr2015,"29-4-2015","The Times","Other",7,.0025974,.21103896,9
30apr2015,"30-4-2015","Daily Mail","Climate",1,.5,.5,7
30apr2015,"30-4-2015","Daily Mail","Other",6,.11938131,.28566919,7
30apr2015,"30-4-2015","Express","Brexit Other",2,-.1,.25,10
30apr2015,"30-4-2015","Express","Climate",2,.11674784,.43019481,10
30apr2015,"30-4-2015","Express","Other",6,-.03333333,.26041667,10
30apr2015,"30-4-2015","The Independent","Brexit Other",1,0,0,10
30apr2015,"30-4-2015","The Independent","Climate",4,-.02405303,.32121212,10
30apr2015,"30-4-2015","The Independent","Other",5,-.00166667,.175,10
30apr2015,"30-4-2015","The Times","Brexit Other",1,0,0,11
30apr2015,"30-4-2015","The Times","Climate",2,0,0,11
30apr2015,"30-4-2015","The Times","Other",8,.06704545,.12660985,11
01may2015,"1-5-2015","Daily Mail","Brexit Immigration",1,.25,.5,7
01may2015,"1-5-2015","Daily Mail","Climate",2,-.09141414,.38093434,7
01may2015,"1-5-2015","Daily Mail","Other",4,-.01316964,.40915179,7
01may2015,"1-5-2015","Evening Standard","Other",1,-.5,.7,1
01may2015,"1-5-2015","Express","Brexit Business",1,0,0,10
01may2015,"1-5-2015","Express","Brexit Other",2,-.04895833,.596875,10
01may2015,"1-5-2015","Express","Climate",2,0,.03333333,10
01may2015,"1-5-2015","Express","Other",5,.10727273,.49090909,10
01may2015,"1-5-2015","The Independent","",1,,,6
01may2015,"1-5-2015","The Independent","Brexit Politics",1,.05,.5,6
01may2015,"1-5-2015","The Independent","Climate",1,-.0625,.675,6
01may2015,"1-5-2015","The Independent","Other",3,.1,.41666667,6
01may2015,"1-5-2015","The Times","Brexit Other",1,0,0,5
01may2015,"1-5-2015","The Times","Other",4,-.1,.425,5
02may2015,"2-5-2015","Daily Mail","Climate",2,-.2625,.7375,3
02may2015,"2-5-2015","Daily Mail","Other",1,.2,.33333333,3
02may2015,"2-5-2015","Express","Other",1,0,1,1
02may2015,"2-5-2015","The Independent","Brexit Politics",1,.025,.25,7
02may2015,"2-5-2015","The Independent","Climate",1,.025,.25,7
02may2015,"2-5-2015","The Independent","Other",5,-.175,.455,7
02may2015,"2-5-2015","The Times","Other",5,-.09,.25,5
03may2015,"3-5-2015","Daily Mail","Brexit Other",1,0,.5,3
03may2015,"3-5-2015","Daily Mail","Climate",2,.01111111,.32777778,3
03may2015,"3-5-2015","Express","Other",4,-.05,0,4
03may2015,"3-5-2015","The Guardian","Other",1,.6,1,1
03may2015,"3-5-2015","The Independent","Other",6,-.07083333,.325,6
03may2015,"3-5-2015","The Times","Brexit Other",1,0,0,17
03may2015,"3-5-2015","The Times","Climate",1,0,0,17
03may2015,"3-5-2015","The Times","Other",15,-.02424242,.22474747,17
