date1,date,newspaper,text_classification,stories,polaritytext,subjectivitytext,total_stories
30mar2015,"30-3-2015","Daily Mail","Other",1,-.00959596,.37171717,10
30mar2015,"30-3-2015","Evening Standard","Brexit Politics",1,.01607143,.34107143,1
30mar2015,"30-3-2015","Express","Brexit Politics",1,.08,.21333333,6
30mar2015,"30-3-2015","Express","Climate",3,.14758254,.40031924,6
30mar2015,"30-3-2015","Express","Climate,Brexit",1,.08171488,.21101928,6
30mar2015,"30-3-2015","Express","Other",1,-.02222222,.25555556,6
30mar2015,"30-3-2015","The Independent","Brexit Business,Brexit Politics",1,.01785714,.13071429,10
30mar2015,"30-3-2015","The Independent","Brexit Politics",1,.11,.31,10
30mar2015,"30-3-2015","The Independent","Climate",7,.04604567,.32134133,10
30mar2015,"30-3-2015","The Independent","Climate,Brexit",1,-.09333333,.15333333,10
30mar2015,"30-3-2015","The Times","Climate",6,.11829335,.40130471,6
31mar2015,"31-3-2015","Daily Mail","Brexit Business",1,-.12416667,.22666667,6
31mar2015,"31-3-2015","Daily Mail","Climate",4,.05052872,.25767677,6
31mar2015,"31-3-2015","Daily Mail","Other",1,-.06507937,.36984127,6
31mar2015,"31-3-2015","Evening Standard","Climate",2,-.05666667,.19416667,3
31mar2015,"31-3-2015","Evening Standard","Climate,Brexit",1,-.004,.34066667,3
31mar2015,"31-3-2015","Express","Climate",3,.06568937,.31058534,3
31mar2015,"31-3-2015","The Guardian","Brexit Politics",1,-.028125,.384375,2
31mar2015,"31-3-2015","The Guardian","Climate",1,-.01785714,.29166667,2
31mar2015,"31-3-2015","The Independent","Climate",6,.00454022,.39812089,7
31mar2015,"31-3-2015","The Independent","Climate,Brexit",1,.02896825,.48194444,7
31mar2015,"31-3-2015","The Times","Brexit Business",1,-.20625,.39166667,11
31mar2015,"31-3-2015","The Times","Brexit Politics",2,.05250812,.38955087,11
31mar2015,"31-3-2015","The Times","Climate",7,.08887343,.33909606,11
31mar2015,"31-3-2015","The Times","Other",1,.22666667,.38285714,11
01apr2015,"1-4-2015","Daily Mail","Brexit Business",1,.02063492,.16984127,3
01apr2015,"1-4-2015","Daily Mail","Brexit Business,Brexit Politics",1,.07222222,.28888889,3
01apr2015,"1-4-2015","Daily Mail","Climate",1,.14545455,.45151515,3
01apr2015,"1-4-2015","Evening Standard","Brexit Other",1,-.0375,.0375,2
01apr2015,"1-4-2015","Evening Standard","Climate",1,.02453704,.34837963,2
01apr2015,"1-4-2015","Express","Brexit Business",2,.02321429,.39440476,6
01apr2015,"1-4-2015","Express","Climate",2,.08196699,.34857955,6
01apr2015,"1-4-2015","Express","Climate,Brexit",1,.29,.395,6
01apr2015,"1-4-2015","Express","Other",1,-.02,.43666667,6
01apr2015,"1-4-2015","The Guardian","Climate",1,.16866883,.4206478,1
01apr2015,"1-4-2015","The Independent","Climate",3,-.05431999,.39972042,3
01apr2015,"1-4-2015","The Times","Brexit Business,Brexit Politics",1,-.04351852,.60092593,8
01apr2015,"1-4-2015","The Times","Climate",6,.08167488,.26687761,8
01apr2015,"1-4-2015","The Times","Climate,Brexit",1,.12554945,.36510989,8
02apr2015,"2-4-2015","Daily Mail","Brexit Business",1,.00530303,.45530303,11
02apr2015,"2-4-2015","Daily Mail","Climate",7,.01957105,.36008881,11
02apr2015,"2-4-2015","Daily Mail","Other",3,.06722543,.36602734,11
02apr2015,"2-4-2015","Evening Standard","Climate",2,.10142045,.446875,2
02apr2015,"2-4-2015","Express","Climate",4,-.02513393,.33644345,5
02apr2015,"2-4-2015","Express","Other",1,-.04507576,.4719697,5
02apr2015,"2-4-2015","The Independent","Brexit Politics",1,.225,.43571429,10
02apr2015,"2-4-2015","The Independent","Climate",6,.09446137,.40504034,10
02apr2015,"2-4-2015","The Independent","Other",3,-.06531987,.64646465,10
02apr2015,"2-4-2015","The Times","Brexit Politics",1,-.06875,.25416667,9
02apr2015,"2-4-2015","The Times","Climate",7,.13213486,.4030766,9
02apr2015,"2-4-2015","The Times","Climate,Brexit",1,.23095238,.38690476,9
03apr2015,"3-4-2015","Daily Mail","Brexit Business",1,.07402597,.35270563,7
03apr2015,"3-4-2015","Daily Mail","Climate",4,-.01076599,.39420981,7
03apr2015,"3-4-2015","Daily Mail","Other",2,-.04335859,.46852694,7
03apr2015,"3-4-2015","Express","Brexit Business",1,-.03199301,.28886946,6
03apr2015,"3-4-2015","Express","Climate",4,.09108077,.35340997,6
03apr2015,"3-4-2015","Express","Climate,Brexit",1,.11597222,.63402778,6
03apr2015,"3-4-2015","The Guardian","Climate",1,.09415584,.31385281,1
03apr2015,"3-4-2015","The Independent","Brexit Business",1,-.17,.46,5
03apr2015,"3-4-2015","The Independent","Brexit Politics",1,-.02777778,.33611111,5
03apr2015,"3-4-2015","The Independent","Climate",3,-.00162014,.4228839,5
03apr2015,"3-4-2015","The Times","Brexit Other",1,-.0360119,.2858631,19
03apr2015,"3-4-2015","The Times","Brexit Politics",2,.02425595,.40820933,19
03apr2015,"3-4-2015","The Times","Climate",12,.11098875,.36105831,19
03apr2015,"3-4-2015","The Times","Climate,Brexit",1,.07407407,.23148148,19
03apr2015,"3-4-2015","The Times","Other",3,.12401796,.39628928,19
04apr2015,"4-4-2015","Express","Climate",2,.17590326,.46515984,2
04apr2015,"4-4-2015","The Guardian","Climate",1,.24472222,.58027778,1
04apr2015,"4-4-2015","The Independent","Brexit Other",1,.01,.16666667,3
04apr2015,"4-4-2015","The Independent","Climate",2,.2155303,.3415404,3
04apr2015,"4-4-2015","The Times","Climate",7,.07771938,.45584709,8
04apr2015,"4-4-2015","The Times","Climate,Brexit",1,.10178571,.34732143,8
05apr2015,"5-4-2015","Daily Mail","Climate",5,.0119542,.26336069,5
05apr2015,"5-4-2015","Express","Climate",4,.06273536,.44873013,6
05apr2015,"5-4-2015","Express","Climate,Brexit",2,.12376984,.35019841,6
05apr2015,"5-4-2015","The Guardian","Climate",1,.10539773,.553125,2
05apr2015,"5-4-2015","The Guardian","Climate,Brexit",1,.00479167,.385,2
05apr2015,"5-4-2015","The Independent","Brexit Politics",1,.26428571,.34107143,5
05apr2015,"5-4-2015","The Independent","Climate",2,.03952246,.32874729,5
05apr2015,"5-4-2015","The Independent","Climate,Brexit",1,.01349206,.18888889,5
05apr2015,"5-4-2015","The Independent","Other",1,-.04128788,.45056818,5
05apr2015,"5-4-2015","The Times","Brexit Business",1,.12441558,.23805195,14
05apr2015,"5-4-2015","The Times","Brexit Politics",1,.15555556,.50240741,14
05apr2015,"5-4-2015","The Times","Climate",10,.14125893,.39148673,14
05apr2015,"5-4-2015","The Times","Climate,Brexit",2,.04166667,.2375,14
06apr2015,"6-4-2015","Daily Mail","Climate",4,.12228535,.38724747,7
06apr2015,"6-4-2015","Daily Mail","Climate,Brexit",1,-.24103535,.48724747,7
06apr2015,"6-4-2015","Daily Mail","Other",2,-.24119769,.41029341,7
06apr2015,"6-4-2015","Evening Standard","Climate",1,.15795455,.37651515,1
06apr2015,"6-4-2015","Express","Climate",1,.06343847,.41692641,1
06apr2015,"6-4-2015","The Independent","Climate",2,-.00960498,.45032468,2
06apr2015,"6-4-2015","The Times","Brexit Politics",1,.02828283,.50656566,3
06apr2015,"6-4-2015","The Times","Climate",2,-.01796947,.39498393,3
07apr2015,"7-4-2015","Daily Mail","Brexit Politics",3,.06085859,.37575758,14
07apr2015,"7-4-2015","Daily Mail","Climate",8,-.0092022,.31623754,14
07apr2015,"7-4-2015","Daily Mail","Climate,Brexit",1,.14444444,.27407407,14
07apr2015,"7-4-2015","Daily Mail","Other",2,-.06109307,.20826118,14
07apr2015,"7-4-2015","Evening Standard","Climate",1,.04265873,.25674603,2
07apr2015,"7-4-2015","Evening Standard","Climate,Brexit",1,.13115079,.33141534,2
07apr2015,"7-4-2015","Express","Brexit Immigration",1,.02142857,.29285714,5
07apr2015,"7-4-2015","Express","Climate",3,.06785714,.42766955,5
07apr2015,"7-4-2015","Express","Climate,Brexit",1,.1087963,.33888889,5
07apr2015,"7-4-2015","The Independent","Brexit Politics",2,.07329545,.32268519,8
07apr2015,"7-4-2015","The Independent","Climate",4,-.03507943,.31560055,8
07apr2015,"7-4-2015","The Independent","Climate,Brexit",2,.07571429,.32634921,8
07apr2015,"7-4-2015","The Times","Brexit Politics",1,-.08855219,.39124579,12
07apr2015,"7-4-2015","The Times","Climate",9,.07125953,.36179034,12
07apr2015,"7-4-2015","The Times","Climate,Brexit",2,.03223485,.26375,12
08apr2015,"8-4-2015","Daily Mail","Brexit Other",1,.04545455,.19318182,9
08apr2015,"8-4-2015","Daily Mail","Climate",8,-.00048776,.38549769,9
08apr2015,"8-4-2015","Evening Standard","Climate",1,.10728571,.44398413,1
08apr2015,"8-4-2015","Express","Climate",3,.04101431,.52203283,4
08apr2015,"8-4-2015","Express","Climate,Brexit",1,.17857143,.29642857,4
08apr2015,"8-4-2015","The Guardian","Climate",2,.02145833,.23666667,2
08apr2015,"8-4-2015","The Independent","Brexit Other",1,0,0,9
08apr2015,"8-4-2015","The Independent","Climate",4,.05907813,.48118837,9
08apr2015,"8-4-2015","The Independent","Climate,Brexit",2,.03888602,.37191804,9
08apr2015,"8-4-2015","The Independent","Other",2,.03008658,.28744589,9
08apr2015,"8-4-2015","The Times","Climate",5,.09339572,.36601721,9
08apr2015,"8-4-2015","The Times","Climate,Brexit",1,.09111111,.47055556,9
08apr2015,"8-4-2015","The Times","Other",3,.10399431,.44877144,9
09apr2015,"9-4-2015","Daily Mail","Brexit Business",1,.06,.38166667,7
09apr2015,"9-4-2015","Daily Mail","Climate",6,-.00079674,.36477381,7
09apr2015,"9-4-2015","Express","Brexit Politics",1,.14752066,.53526171,7
09apr2015,"9-4-2015","Express","Climate",5,.13388987,.37901031,7
09apr2015,"9-4-2015","Express","Other",1,.12587413,.42137529,7
09apr2015,"9-4-2015","The Independent","Climate",1,.05,.4,3
09apr2015,"9-4-2015","The Independent","Climate,Brexit",1,.040625,.53303571,3
09apr2015,"9-4-2015","The Independent","Other",1,-.13571429,.54761905,3
09apr2015,"9-4-2015","The Times","Brexit Business",1,.04166667,.32916667,12
09apr2015,"9-4-2015","The Times","Brexit Politics",1,.05583104,.42020202,12
09apr2015,"9-4-2015","The Times","Climate",6,.07368651,.36455612,12
09apr2015,"9-4-2015","The Times","Climate,Brexit",4,-.01236579,.32898805,12
10apr2015,"10-4-2015","Daily Mail","Brexit Politics",1,.15380952,.34857143,5
10apr2015,"10-4-2015","Daily Mail","Climate",3,.0851936,.4090404,5
10apr2015,"10-4-2015","Daily Mail","Other",1,.02385591,.40323129,5
10apr2015,"10-4-2015","Express","Brexit Politics",2,.0186553,.48153409,5
10apr2015,"10-4-2015","Express","Climate",3,.00403915,.40676819,5
10apr2015,"10-4-2015","The Guardian","Climate",1,.0875,.48125,1
10apr2015,"10-4-2015","The Independent","Climate",5,.06582997,.36083165,5
10apr2015,"10-4-2015","The Times","Brexit Other",1,-.02777778,.25972222,10
10apr2015,"10-4-2015","The Times","Climate",5,.02380707,.39387896,10
10apr2015,"10-4-2015","The Times","Climate,Brexit",3,.1107672,.25799934,10
10apr2015,"10-4-2015","The Times","Other",1,.31805556,.69444444,10
11apr2015,"11-4-2015","Daily Mail","Climate",7,.08299559,.42163305,8
11apr2015,"11-4-2015","Daily Mail","Climate,Brexit",1,.11201299,.41504329,8
11apr2015,"11-4-2015","Express","Brexit Business,Brexit Politics",1,.01866883,.32440476,3
11apr2015,"11-4-2015","Express","Climate",1,.03362069,.40086207,3
11apr2015,"11-4-2015","Express","Climate,Brexit",1,.034375,.371875,3
11apr2015,"11-4-2015","The Independent","Climate",1,.09166667,.54814815,2
11apr2015,"11-4-2015","The Independent","Climate,Brexit",1,.07727273,.35424242,2
11apr2015,"11-4-2015","The Times","Brexit Other",1,.008859,.34466605,6
11apr2015,"11-4-2015","The Times","Climate",4,.03152507,.44443543,6
11apr2015,"11-4-2015","The Times","Climate,Brexit",1,.24333333,.50333333,6
12apr2015,"12-4-2015","Daily Mail","Climate",4,.13489583,.35833333,6
12apr2015,"12-4-2015","Daily Mail","Climate,Brexit",1,.04805195,.18571429,6
12apr2015,"12-4-2015","Daily Mail","Other",1,-.01904762,.40595238,6
12apr2015,"12-4-2015","Express","Other",1,.0984127,.59285714,1
12apr2015,"12-4-2015","The Guardian","Brexit Politics",1,-.06363636,.33939394,1
12apr2015,"12-4-2015","The Independent","Climate",2,.14050325,.46447511,2
12apr2015,"12-4-2015","The Times","Brexit Business",1,.07845118,.43063973,20
12apr2015,"12-4-2015","The Times","Brexit Immigration",1,.11077352,.42842105,20
12apr2015,"12-4-2015","The Times","Brexit Politics",2,.01666667,.10740741,20
12apr2015,"12-4-2015","The Times","Climate",13,.08239335,.34769328,20
12apr2015,"12-4-2015","The Times","Climate,Brexit",2,.01245265,.27916667,20
12apr2015,"12-4-2015","The Times","Other",1,.12202797,.46487956,20
13apr2015,"13-4-2015","Daily Mail","Brexit Politics,Brexit Immigration",1,-.109375,.225,6
13apr2015,"13-4-2015","Daily Mail","Climate",4,.15039983,.44180345,6
13apr2015,"13-4-2015","Daily Mail","Climate,Brexit",1,-.075,.38333333,6
13apr2015,"13-4-2015","Evening Standard","Brexit Politics",1,0,.14545455,4
13apr2015,"13-4-2015","Evening Standard","Climate",3,.08299784,.41685786,4
13apr2015,"13-4-2015","Express","Brexit Politics",2,.0242803,.41329545,4
13apr2015,"13-4-2015","Express","Climate",2,.16805556,.50297619,4
13apr2015,"13-4-2015","The Independent","Climate",3,.0884777,.38155154,3
13apr2015,"13-4-2015","The Times","Brexit Politics",1,.11230159,.36468254,4
13apr2015,"13-4-2015","The Times","Climate",3,.11183891,.51132784,4
14apr2015,"14-4-2015","Daily Mail","Climate",3,-.12268519,.42185185,5
14apr2015,"14-4-2015","Daily Mail","Climate,Brexit",1,.41071429,.52008929,5
14apr2015,"14-4-2015","Daily Mail","Other",1,.14583333,.1875,5
14apr2015,"14-4-2015","Express","Brexit Politics",1,.15838745,.28549784,5
14apr2015,"14-4-2015","Express","Climate",3,.14448954,.26374158,5
14apr2015,"14-4-2015","Express","Other",1,.04015152,.37272727,5
14apr2015,"14-4-2015","The Guardian","Climate",1,-.02229437,.26839827,1
14apr2015,"14-4-2015","The Independent","Climate",4,.00659722,.27239583,8
14apr2015,"14-4-2015","The Independent","Climate,Brexit",2,.08154762,.37108844,8
14apr2015,"14-4-2015","The Independent","Other",2,.11934524,.41988095,8
14apr2015,"14-4-2015","The Times","Brexit Politics",1,.12402597,.33376623,13
14apr2015,"14-4-2015","The Times","Climate",10,.00956695,.37882613,13
14apr2015,"14-4-2015","The Times","Climate,Brexit",2,.08407565,.31661255,13
15apr2015,"15-4-2015","Daily Mail","Brexit Politics",1,.325,.49166667,10
15apr2015,"15-4-2015","Daily Mail","Climate",8,-.01012153,.43316919,10
15apr2015,"15-4-2015","Daily Mail","Climate,Brexit",1,.115,.50666667,10
15apr2015,"15-4-2015","Evening Standard","Climate",1,.23333333,.38333333,2
15apr2015,"15-4-2015","Evening Standard","Climate,Brexit",1,-.18125,.50625,2
15apr2015,"15-4-2015","Express","Brexit Business,Brexit Politics",1,.10493827,.52098765,7
15apr2015,"15-4-2015","Express","Climate",5,.14548851,.34471995,7
15apr2015,"15-4-2015","Express","Other",1,.23293651,.42420635,7
15apr2015,"15-4-2015","The Independent","Brexit Business,Brexit Politics",1,.14647495,.43391311,10
15apr2015,"15-4-2015","The Independent","Brexit Politics",1,-.02951389,.34618056,10
15apr2015,"15-4-2015","The Independent","Climate",5,.0680018,.47209369,10
15apr2015,"15-4-2015","The Independent","Climate,Brexit",2,.09803922,.3875,10
15apr2015,"15-4-2015","The Independent","Other",1,.19047619,.43571429,10
15apr2015,"15-4-2015","The Times","Climate",12,.03096667,.35861093,14
15apr2015,"15-4-2015","The Times","Climate,Brexit",1,.0464876,.17768595,14
15apr2015,"15-4-2015","The Times","Other",1,-.03333333,.09666667,14
16apr2015,"16-4-2015","Daily Mail","Climate",6,.07935281,.40140232,8
16apr2015,"16-4-2015","Daily Mail","Other",2,.02222222,.30444444,8
16apr2015,"16-4-2015","Evening Standard","Climate",2,.09666667,.17833333,3
16apr2015,"16-4-2015","Evening Standard","Other",1,.09563492,.39484127,3
16apr2015,"16-4-2015","Express","Brexit Immigration",1,-.01452381,.21595238,5
16apr2015,"16-4-2015","Express","Climate",3,.01761884,.44762223,5
16apr2015,"16-4-2015","Express","Climate,Brexit",1,.09166667,.245,5
16apr2015,"16-4-2015","The Independent","",1,,,9
16apr2015,"16-4-2015","The Independent","Brexit Politics",1,.375,.55,9
16apr2015,"16-4-2015","The Independent","Climate",7,.17223315,.41596559,9
16apr2015,"16-4-2015","The Times","Brexit Business",2,.01601256,.3809393,19
16apr2015,"16-4-2015","The Times","Brexit Politics,Brexit Immigration",1,.275,.5,19
16apr2015,"16-4-2015","The Times","Climate",14,.00782431,.35479265,19
16apr2015,"16-4-2015","The Times","Climate,Brexit",1,.10993642,.49113231,19
16apr2015,"16-4-2015","The Times","Other",1,.16666667,.205,19
17apr2015,"17-4-2015","Daily Mail","Climate",7,.06984921,.382894,7
17apr2015,"17-4-2015","Evening Standard","Climate",1,.11428571,.39761905,1
17apr2015,"17-4-2015","Express","Climate",4,-.03708626,.31538112,5
17apr2015,"17-4-2015","Express","Climate,Brexit",1,.15758333,.45866667,5
17apr2015,"17-4-2015","The Guardian","Climate",1,-.06333333,.26333333,1
17apr2015,"17-4-2015","The Independent","Climate",7,-.03194549,.47003366,12
17apr2015,"17-4-2015","The Independent","Climate,Brexit",2,.12111111,.4225,12
17apr2015,"17-4-2015","The Independent","Other",3,.11310025,.459614,12
17apr2015,"17-4-2015","The Times","Brexit Business",1,-.0640625,.31927083,14
17apr2015,"17-4-2015","The Times","Brexit Other",1,.16666667,.46666667,14
17apr2015,"17-4-2015","The Times","Climate",9,.06649065,.3856163,14
17apr2015,"17-4-2015","The Times","Climate,Brexit",2,.14241071,.2952381,14
17apr2015,"17-4-2015","The Times","Other",1,.14933333,.36733333,14
18apr2015,"18-4-2015","Daily Mail","Climate",3,-.02772246,.32049303,4
18apr2015,"18-4-2015","Daily Mail","Climate,Brexit",1,.0787037,.17592593,4
18apr2015,"18-4-2015","Express","Climate",2,-.05,.4875,2
18apr2015,"18-4-2015","The Independent","Brexit Business,Brexit Politics",1,.13057851,.26859504,9
18apr2015,"18-4-2015","The Independent","Brexit Politics",2,.07920455,.41375,9
18apr2015,"18-4-2015","The Independent","Climate",4,.08276691,.45565692,9
18apr2015,"18-4-2015","The Independent","Climate,Brexit",1,-.025,.43333333,9
18apr2015,"18-4-2015","The Independent","Other",1,.17684524,.50369048,9
18apr2015,"18-4-2015","The Times","Brexit Politics",1,.17416372,.46297717,12
18apr2015,"18-4-2015","The Times","Climate",9,.07709295,.3787027,12
18apr2015,"18-4-2015","The Times","Climate,Brexit",1,.16855556,.46188889,12
18apr2015,"18-4-2015","The Times","Other",1,-.03888889,.39444444,12
19apr2015,"19-4-2015","Daily Mail","Brexit Politics",1,.21666667,.41666667,8
19apr2015,"19-4-2015","Daily Mail","Climate",6,-.02689657,.38160143,8
19apr2015,"19-4-2015","Daily Mail","Other",1,-.16666667,.2,8
19apr2015,"19-4-2015","Evening Standard","Climate",1,-.009375,.15,2
19apr2015,"19-4-2015","Evening Standard","Other",1,0,0,2
19apr2015,"19-4-2015","Express","Climate",3,.03211806,.45833333,4
19apr2015,"19-4-2015","Express","Climate,Brexit",1,.1267889,.36903489,4
19apr2015,"19-4-2015","The Guardian","Climate",2,-.05197368,.24483083,3
19apr2015,"19-4-2015","The Guardian","Climate,Brexit",1,.08863636,.41136364,3
19apr2015,"19-4-2015","The Independent","Brexit Business",2,-.00059401,.22844927,12
19apr2015,"19-4-2015","The Independent","Climate",9,.07635401,.38491324,12
